0,0,1,0,1,1,0,0,2,0,0,2,0,0,2,0,2,0,3,3,3,0,3,0,0,4,4,0,0,4,4,0,4,4,0,0,4,4,0,0,5,0,5,5,0,0,6,0,6,0,6,6,6,0,0,7,7,0,7,7,7,7,7,7,0,8,0,0,8,0,8,0,9,0,9,0,0,9,0,9,9,0,10,10,10,0,0,11,11,0,11,11,11,0,11,12,12,12,0,0,12
1,1,1,1,0,1,0,0,2,0,2,2,2,2,2,0,2,0,0,3,3,3,0,0,0,4,4,4,0,0,4,0,4,4,4,0,4,0,0,5,5,0,0,5,0,0,6,0,6,0,6,6,6,0,0,7,7,7,7,7,7,0,7,0,0,8,0,8,8,0,8,0,9,0,0,0,9,0,0,9,9,10,10,10,10,0,0,0,11,0,11,11,11,11,0,12,0,12,0,0,12
0,1,0,0,0,0,0,2,0,2,0,2,2,2,2,0,0,0,3,0,3,0,3,0,3,4,4,0,0,0,4,4,4,0,0,4,4,4,0,0,5,0,5,5,5,0,6,0,6,0,6,0,6,0,0,0,7,0,7,0,0,0,7,0,0,8,8,8,8,0,8,9,0,9,9,0,9,0,0,9,9,0,0,10,10,0,10,0,11,0,11,11,11,11,11,12,12,12,0,0,12
0,0,1,0,0,0,0,0,2,0,2,2,0,0,2,0,2,0,3,3,3,3,3,0,0,4,4,0,0,0,0,0,4,0,4,0,4,4,5,0,0,0,5,0,0,0,0,0,6,0,6,6,6,7,7,7,0,0,7,0,7,0,7,0,0,8,0,0,8,0,0,0,0,0,0,0,9,0,9,9,0,0,0,0,10,0,0,0,0,0,0,11,0,11,11,0,0,0,12,0,12
1,1,1,0,1,1,0,0,2,2,2,0,0,0,2,0,2,0,3,3,3,3,3,0,0,0,4,0,0,0,4,0,4,4,0,0,4,4,5,0,0,0,5,0,0,5,6,0,6,0,6,6,0,7,7,7,7,0,7,7,7,0,7,0,0,8,0,8,0,0,0,0,0,9,0,0,9,9,0,9,0,0,10,10,10,0,0,11,0,11,0,11,11,0,0,12,12,12,12,0,12
0,1,1,1,1,1,0,0,2,2,0,2,2,0,2,0,2,0,3,0,3,0,3,3,0,0,4,4,0,4,0,0,4,4,0,0,4,4,0,5,5,5,5,5,5,0,6,0,6,0,6,0,6,7,0,7,7,0,7,7,7,7,7,0,0,8,0,8,8,0,8,0,0,9,0,0,9,0,0,9,9,0,10,10,10,0,10,0,0,0,11,11,11,11,11,12,0,12,0,0,12
0,0,1,0,1,1,0,0,0,2,0,0,0,2,2,0,2,0,3,3,3,3,3,0,3,4,4,4,0,0,4,0,4,0,0,4,4,0,5,5,0,0,5,5,5,5,6,0,6,0,6,6,0,0,0,7,7,7,7,7,7,7,7,0,0,8,0,0,8,0,0,0,9,0,0,0,9,0,9,0,0,0,10,10,10,0,10,0,11,11,11,11,11,11,11,12,12,12,12,0,12
0,1,1,1,1,1,0,0,0,2,2,2,0,2,2,2,2,0,3,0,3,3,3,0,3,0,4,4,0,4,0,0,4,4,0,0,4,4,0,0,5,0,5,5,5,0,6,0,0,0,6,6,0,7,0,7,0,0,7,7,7,0,7,7,0,8,0,8,8,0,8,0,9,9,0,9,9,9,0,0,9,0,10,0,10,0,0,11,11,0,11,11,11,11,0,12,12,0,0,0,0
1,0,0,1,0,1,0,0,0,2,2,2,2,2,2,2,2,0,3,0,3,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,5,0,5,5,0,0,6,0,0,0,6,6,6,7,0,7,7,7,7,7,7,7,7,7,0,8,0,8,8,0,0,0,9,9,0,0,9,0,0,0,9,10,10,10,0,0,10,0,11,0,11,11,0,0,11,12,0,12,12,0,12
0,1,1,1,0,1,0,2,2,2,0,2,2,0,0,0,0,0,0,0,3,3,3,3,0,4,4,0,0,4,4,0,4,4,0,0,4,0,0,5,0,0,5,5,5,0,0,0,0,0,6,6,6,0,7,0,7,0,7,7,0,0,7,0,0,8,0,8,8,0,0,0,9,9,0,9,0,0,0,9,9,10,10,10,10,10,0,11,11,0,11,0,11,11,11,12,0,12,12,0,0
0,0,1,0,1,1,0,2,0,0,0,2,2,0,2,0,0,0,3,0,3,3,3,0,0,4,0,0,0,0,0,4,4,4,0,0,4,4,0,5,5,0,5,5,5,0,0,6,6,6,6,0,6,7,0,7,7,0,7,7,7,7,7,0,8,8,0,8,8,0,8,0,0,9,0,0,0,0,0,9,9,0,10,10,10,0,0,0,0,0,11,11,11,11,0,12,12,12,0,0,12
0,0,1,1,0,0,0,0,2,2,2,2,2,0,2,0,0,0,0,3,3,3,3,0,0,0,4,4,0,4,0,4,4,4,4,0,4,0,5,5,0,0,5,5,5,0,6,0,0,6,6,6,6,7,7,7,0,0,0,7,0,7,7,0,0,0,0,0,8,0,8,9,9,9,0,0,0,0,0,0,9,0,10,10,10,0,0,11,11,0,11,0,11,0,0,12,0,0,12,0,12
0,0,1,0,1,1,1,0,0,2,0,2,0,0,2,0,2,0,3,0,3,3,3,3,3,0,4,0,0,0,4,4,4,4,0,0,4,4,0,0,0,0,0,5,5,0,6,6,6,6,6,6,6,0,0,0,7,0,7,7,0,7,7,0,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,10,0,11,11,0,0,11,11,0,11,12,12,12,0,0,12
0,0,0,1,1,1,0,0,2,2,2,2,0,0,2,0,2,0,3,0,3,0,3,0,3,4,4,0,0,0,4,0,4,4,4,4,0,4,5,0,0,5,5,5,5,0,6,0,6,0,6,0,6,7,7,7,7,0,7,7,0,0,7,0,0,8,0,8,8,0,0,0,0,0,0,0,9,0,0,9,9,0,10,10,0,10,10,0,0,0,11,11,0,11,11,12,0,12,0,0,12
0,0,1,1,0,1,0,0,2,2,2,2,0,2,2,2,2,0,3,3,3,3,0,0,3,4,4,4,0,0,4,4,4,4,0,0,4,4,0,0,5,0,5,0,0,0,0,0,6,0,6,6,6,0,7,7,0,7,7,7,0,7,7,0,0,8,0,0,8,0,8,0,0,0,0,0,9,0,0,9,9,0,10,10,10,0,10,0,11,11,11,11,11,0,0,12,0,12,0,0,0
0,0,1,0,1,1,0,0,2,0,0,2,0,2,0,0,0,0,3,0,3,0,3,0,3,4,4,0,0,4,4,0,4,4,0,0,4,0,0,5,0,5,5,5,5,0,0,0,0,0,0,6,6,7,0,7,7,7,7,0,0,0,7,0,0,0,8,8,8,0,0,0,0,9,0,0,0,9,0,9,9,10,10,10,10,0,0,0,11,0,11,11,0,11,11,12,0,12,0,0,12
0,0,1,1,0,0,0,0,2,2,2,2,0,2,2,2,0,0,0,0,3,3,3,0,3,0,4,0,0,0,0,0,4,4,4,0,4,0,5,0,5,0,5,0,5,5,0,6,6,0,6,0,0,7,0,7,7,0,7,0,0,0,0,7,0,8,0,8,8,0,8,0,0,9,0,0,0,0,9,0,9,0,10,0,10,0,10,11,11,0,0,11,11,0,11,12,0,0,12,0,12
0,1,1,0,0,1,0,0,0,2,0,2,2,0,2,2,0,0,3,0,3,3,3,0,0,0,4,0,0,0,0,0,4,4,4,0,4,0,0,5,0,0,0,5,5,0,6,0,6,0,6,0,6,7,0,7,7,7,0,7,0,7,7,7,0,8,0,8,8,0,0,9,0,0,0,0,0,0,0,9,9,0,10,10,10,0,0,0,11,0,11,11,11,11,0,12,12,0,0,0,12
1,0,1,0,1,1,0,0,0,2,2,2,2,2,0,2,0,0,3,3,3,3,3,0,0,4,4,0,0,4,4,4,4,4,4,0,0,0,5,0,0,0,5,5,0,0,6,0,0,6,6,0,0,7,0,7,7,0,7,7,0,0,7,0,8,8,0,8,8,0,0,0,9,9,0,0,0,9,0,9,9,10,10,10,10,0,10,0,11,0,11,0,11,11,0,12,0,12,12,0,12
0,0,1,0,0,1,0,2,0,2,2,2,0,0,2,0,0,0,3,0,3,3,3,0,0,0,4,4,0,4,0,0,4,4,0,0,4,0,0,5,0,0,5,5,5,5,6,0,6,6,6,0,6,0,0,7,7,0,0,0,7,0,7,7,8,8,0,8,8,0,8,0,9,9,9,0,0,0,9,9,9,10,10,10,10,0,0,0,11,0,11,11,11,11,11,12,0,12,0,0,12
0,0,1,1,1,0,0,0,0,0,2,2,2,2,2,2,2,0,3,0,3,3,3,0,3,0,4,0,0,0,4,0,4,0,0,4,4,4,0,0,0,0,5,5,5,0,6,0,0,0,0,6,0,0,0,7,7,0,7,7,7,0,7,7,0,8,0,8,8,0,8,0,9,0,0,0,9,0,0,0,9,0,10,0,10,0,10,0,0,0,11,11,11,0,0,12,0,0,0,0,12
0,1,1,0,0,1,0,0,2,2,0,2,2,0,2,2,2,0,3,3,3,3,3,0,3,0,4,0,0,0,4,0,4,4,4,4,0,0,5,0,0,0,0,0,0,0,0,0,6,0,6,6,6,0,0,7,7,7,7,7,0,7,7,0,8,8,0,0,8,0,8,0,9,0,0,0,9,0,9,9,9,10,10,0,10,0,0,0,11,11,11,11,11,11,11,12,0,12,12,0,12
0,1,1,0,1,0,0,0,2,0,0,2,0,2,2,0,2,0,0,0,3,3,3,0,3,0,4,0,0,0,4,0,4,4,0,0,4,4,5,0,5,0,0,5,5,0,6,0,0,0,6,0,6,7,0,7,7,0,7,7,7,7,7,0,0,8,0,8,8,0,0,0,9,9,0,0,0,0,0,9,9,0,0,0,10,0,10,0,0,11,11,11,11,11,11,12,0,0,0,0,12
0,1,1,0,1,1,0,0,2,2,2,2,2,2,0,0,0,0,3,3,3,3,3,0,3,0,4,0,0,0,0,0,4,4,0,0,4,0,0,0,5,5,5,0,0,0,6,0,6,0,6,0,0,7,0,7,7,7,7,7,0,7,7,7,8,8,0,8,8,0,8,0,0,0,0,0,0,0,0,9,9,0,0,10,10,0,10,11,11,11,11,11,11,11,11,12,12,0,12,0,12
0,0,0,1,0,1,1,0,2,2,0,2,2,0,2,0,2,0,3,0,3,0,3,0,0,0,4,0,0,0,4,0,4,4,0,4,4,4,0,0,0,5,5,5,5,0,6,0,0,0,6,6,6,0,0,7,7,0,7,7,7,7,7,7,8,8,0,0,8,0,0,0,9,9,9,0,9,0,0,9,9,10,10,0,10,0,10,0,11,0,11,11,11,0,0,12,0,12,0,0,12
1,0,1,0,0,1,1,0,2,2,0,2,2,2,2,0,2,0,3,3,3,0,3,0,3,0,4,4,0,4,0,0,4,4,0,0,4,0,5,5,0,5,0,5,5,0,6,0,0,0,6,6,0,7,0,7,7,0,7,0,7,0,7,0,0,8,0,8,8,0,8,0,9,0,0,0,9,0,0,9,9,10,0,10,10,0,10,11,11,11,11,11,11,11,0,0,0,0,12,0,12
0,0,1,0,0,0,1,0,2,0,0,2,0,0,2,0,2,0,3,0,3,3,3,0,0,0,4,4,0,0,0,0,4,4,4,0,4,4,5,0,0,0,5,5,0,0,6,0,0,6,0,0,6,7,7,0,7,0,7,7,7,7,7,0,8,8,0,8,8,0,0,0,0,9,0,0,9,0,0,0,9,0,10,0,10,10,10,0,11,0,11,11,11,0,11,12,0,0,0,0,0
0,0,1,0,1,1,0,0,0,2,2,2,0,0,2,2,0,0,0,0,3,3,3,0,0,4,4,0,0,0,0,4,4,0,4,0,4,0,0,5,0,5,5,5,5,5,6,0,0,6,0,6,0,7,0,7,7,7,0,0,7,0,7,0,0,8,8,0,0,0,8,0,0,0,0,0,9,0,0,9,9,0,10,0,0,0,10,0,0,11,11,0,11,11,11,12,0,12,0,0,12
0,0,0,0,0,0,1,0,0,2,2,2,2,0,2,2,2,0,3,3,3,3,0,0,0,0,4,0,0,4,0,0,4,4,0,0,4,0,0,0,5,0,0,5,5,0,6,0,6,6,6,6,6,7,0,0,0,0,0,7,7,0,7,0,8,8,0,8,8,8,8,0,9,0,9,9,9,0,0,9,9,0,0,10,10,10,10,0,11,11,11,11,11,0,0,12,0,12,0,0,12
0,1,1,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,3,0,3,0,0,4,4,0,0,0,0,0,4,4,0,0,0,4,0,5,0,5,5,5,0,0,6,6,6,6,6,6,6,7,0,7,7,0,7,7,7,0,7,0,8,8,0,8,8,0,8,0,9,9,0,0,9,9,0,0,9,10,0,10,10,0,0,0,0,0,0,11,11,11,0,12,0,12,12,0,12
0,1,1,1,1,1,0,0,0,2,2,2,2,0,2,0,2,3,0,3,3,0,3,0,0,0,4,0,0,0,0,0,4,4,0,4,4,0,0,0,5,5,0,5,0,0,6,0,0,0,6,0,0,7,0,0,7,0,7,7,0,0,7,7,0,8,8,8,8,0,0,0,9,9,9,0,9,9,9,9,0,10,0,0,0,0,0,0,11,11,11,11,11,0,11,12,12,0,0,0,12
1,0,1,1,0,0,0,0,2,2,0,0,0,2,2,2,0,0,0,3,0,3,3,3,0,0,4,0,0,0,0,0,4,4,4,0,4,0,0,0,0,0,5,5,0,0,6,6,6,0,6,0,6,0,0,7,0,0,0,7,0,7,7,0,0,8,0,0,8,0,0,0,9,9,0,0,0,0,0,0,9,0,10,10,10,0,0,11,11,0,11,11,0,0,0,12,0,0,0,0,12
0,0,1,1,1,1,0,2,2,2,2,0,2,0,2,0,2,3,3,0,3,3,3,0,0,0,4,4,0,0,0,0,0,4,0,0,4,0,5,0,5,0,0,5,0,0,0,0,6,0,6,0,6,7,0,0,7,0,7,7,0,7,7,0,8,8,0,8,8,0,8,9,0,9,9,9,0,0,0,0,9,10,10,10,0,0,10,0,11,11,0,11,11,11,11,12,12,12,12,0,0
0,0,1,1,0,0,1,0,2,0,0,2,0,0,0,0,2,0,3,0,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,0,4,0,5,5,5,0,5,0,5,0,6,6,0,6,6,6,0,7,0,7,7,0,7,7,7,0,7,7,0,8,8,8,8,0,0,0,0,0,0,0,0,9,0,9,9,10,10,10,10,0,0,0,0,0,11,11,11,0,0,12,0,12,12,0,12
0,0,1,0,1,1,1,0,0,0,2,2,0,2,2,2,2,0,0,3,3,3,3,0,0,0,4,0,0,4,4,0,4,4,0,4,4,0,5,0,0,0,5,5,0,0,6,6,6,0,0,6,6,0,0,7,7,0,7,7,0,0,7,0,0,8,0,0,8,0,8,0,9,9,0,0,0,9,0,0,9,10,10,10,10,0,10,0,11,0,11,11,11,0,0,12,0,12,0,0,12
1,0,1,1,1,0,0,0,2,2,2,2,2,0,2,2,2,3,0,0,3,3,3,0,3,0,4,0,0,0,4,0,4,4,4,0,4,4,0,0,5,0,5,0,5,0,6,0,6,6,6,6,6,7,0,7,7,7,0,0,7,7,7,0,8,8,8,8,8,0,8,0,9,0,9,0,9,0,9,9,9,0,10,0,10,10,0,11,11,0,0,11,11,0,0,12,0,12,0,0,12
0,0,1,1,1,0,1,0,2,2,2,2,2,2,2,0,2,0,3,0,3,3,3,0,0,0,4,4,0,0,0,0,4,4,0,0,4,4,0,0,0,5,5,0,5,5,6,0,6,0,6,0,0,7,0,7,7,0,0,7,7,0,7,0,8,8,0,8,8,8,0,0,9,0,0,0,0,0,9,9,9,0,10,0,10,0,10,0,0,0,11,11,11,11,0,12,12,0,12,0,12
0,0,0,0,0,1,0,0,0,2,2,2,2,0,2,0,2,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,4,4,0,4,4,0,0,0,5,5,5,5,0,0,6,0,6,6,6,6,6,7,7,0,7,0,7,7,0,0,7,0,8,8,0,0,8,0,8,0,0,9,0,0,9,0,9,0,0,10,10,0,10,0,0,0,11,0,0,11,11,0,11,12,0,12,0,0,12
1,1,0,1,1,1,1,0,2,0,2,2,0,2,2,2,2,0,0,0,3,0,3,0,3,0,4,0,0,4,0,0,4,0,0,4,4,0,0,0,0,0,5,0,5,0,6,6,0,6,6,0,6,0,0,7,7,0,7,7,0,7,7,0,0,8,0,8,0,0,0,9,9,9,0,0,0,0,0,9,9,0,10,0,10,10,10,0,0,0,0,11,11,0,11,12,0,0,0,0,12
0,0,1,1,1,0,1,0,0,2,2,2,2,0,2,0,0,0,3,0,3,0,3,0,0,0,4,0,4,4,0,0,4,4,4,0,4,4,0,0,0,5,5,5,0,0,6,0,6,6,6,6,6,7,0,7,7,0,7,7,0,7,7,0,0,8,8,0,8,0,0,0,9,9,0,0,0,0,9,9,9,0,10,0,10,0,10,0,11,0,11,11,11,0,0,12,0,0,0,0,12
1,0,1,0,1,0,0,0,0,2,2,2,2,2,2,0,2,0,3,0,3,3,3,0,0,0,4,0,0,0,0,0,4,4,0,0,4,4,5,0,0,5,5,5,5,0,6,0,6,0,6,6,6,0,0,7,7,0,7,7,7,0,7,0,8,8,0,0,8,0,8,0,9,9,0,0,9,0,0,9,9,0,10,0,10,0,0,0,11,0,11,11,11,11,11,12,0,12,0,0,12
0,0,0,0,0,1,0,0,0,2,2,2,2,0,0,0,0,0,3,0,3,3,3,0,3,4,4,0,0,0,4,0,4,4,0,0,4,4,0,0,0,0,5,5,0,5,6,0,0,0,6,6,6,7,0,0,7,7,7,7,7,0,7,0,0,0,0,8,0,0,0,9,9,0,0,0,9,9,0,0,9,0,10,10,10,0,0,11,11,0,0,11,11,0,0,12,0,0,0,0,12
0,1,1,0,1,1,0,0,2,2,0,2,0,2,0,2,2,0,0,3,3,3,3,0,3,0,4,0,0,0,0,0,4,4,0,0,4,0,5,0,5,5,0,5,5,5,6,0,6,0,6,6,6,0,7,0,7,7,7,7,7,0,7,0,0,8,0,0,8,0,8,9,9,9,9,0,9,0,0,0,9,0,10,0,10,0,0,11,0,0,11,11,11,11,11,12,0,12,12,0,12
0,0,1,0,1,0,0,0,2,2,0,2,0,2,2,0,0,0,3,0,3,3,3,0,0,0,4,0,0,4,4,0,4,4,0,0,4,0,0,5,0,0,5,0,5,0,6,0,0,0,6,0,0,0,0,7,7,7,7,7,0,0,7,0,8,8,0,0,0,0,8,0,9,0,0,0,9,0,0,9,9,0,10,0,10,10,0,0,11,0,11,11,11,11,0,12,0,12,0,0,12
0,0,1,1,1,1,0,0,2,2,2,2,2,2,2,2,2,0,0,0,3,3,0,0,0,0,4,0,0,4,4,0,4,4,0,0,4,0,5,0,0,0,5,5,5,0,6,6,6,0,6,6,6,0,0,0,0,0,0,7,7,0,7,0,0,0,0,8,8,0,0,0,0,0,0,0,9,9,9,9,9,0,10,0,10,0,10,0,0,11,11,11,11,11,11,12,0,12,0,0,12
0,1,1,0,0,1,0,2,2,2,2,2,0,0,2,0,2,0,0,0,3,3,0,0,0,4,4,0,0,4,0,0,4,4,0,4,4,0,5,0,5,0,5,5,5,5,6,0,6,0,6,0,0,0,0,0,7,0,7,0,0,0,7,0,0,8,0,8,8,0,0,0,0,9,0,0,9,0,9,0,9,10,10,10,10,0,10,0,0,0,11,11,11,0,0,12,12,12,0,0,12
1,0,1,0,1,1,1,0,0,2,0,2,2,0,2,2,2,0,3,0,3,3,3,0,3,0,4,0,0,4,4,4,4,4,0,0,0,0,0,0,5,0,0,5,5,0,6,0,0,0,6,0,6,0,0,7,7,0,0,0,7,0,7,7,0,8,0,8,8,0,0,0,9,0,0,0,0,0,0,9,9,0,10,10,10,0,0,0,0,11,11,11,11,11,0,12,0,12,0,0,12
1,0,0,1,0,0,1,0,2,2,2,2,2,0,2,0,2,0,0,0,3,3,3,0,0,0,4,0,0,0,4,0,4,4,4,0,4,4,5,5,0,0,5,5,5,0,6,0,0,6,6,0,0,0,0,0,7,0,7,7,0,0,7,0,8,8,8,8,8,0,8,0,0,9,0,0,0,0,0,9,9,0,0,10,10,0,0,0,0,11,11,11,11,0,11,12,0,12,12,0,12
