0,2,0,3,3,0,5,6,0,0,9,9,0,0,13,0,0,0,0,0,0,25,25,28,28,0,0,0,32,33,33,0,0,0,0,0,0,37,0,38,38,0,39,40,0,0,43,46,0,0,51,52,0,53,55,56,56,58,61,0,0,64,65,65,65,66,67,0,0,70,0,73,75,0,0,79,79,0,0,0,84,0,88,0,0,0,0,0,93,0,0,95,96,97,0,0,99,100,100,0,0,102,103,104,104,106,109,0,109,0,110,0,0,0,0,0,112,0,0,0,114,0,0,0,0,0,0,0,120,123,0,127,0,0
1,2,2,0,3,5,5,0,7,0,0,9,10,10,0,0,0,17,18,0,0,25,25,28,28,0,0,32,32,33,33,33,0,0,34,0,36,37,0,38,0,0,0,40,0,42,43,0,0,0,0,52,0,53,0,0,56,58,61,0,64,64,65,0,65,66,0,0,0,70,73,73,0,0,0,79,79,0,0,0,0,87,88,0,0,0,92,0,93,94,94,0,96,0,0,0,99,100,100,0,102,102,103,0,104,106,0,0,0,0,110,0,0,0,0,0,112,0,0,113,0,0,0,0,118,118,119,0,0,0,0,0,129,129
0,2,2,3,3,0,5,6,0,0,0,9,0,10,13,0,15,0,18,0,0,25,25,28,0,29,0,32,32,33,0,33,0,34,34,0,36,0,0,38,0,0,39,40,0,0,0,46,0,0,51,0,0,0,0,0,0,0,61,0,64,64,0,0,65,0,0,0,69,0,0,73,0,75,0,79,0,0,0,0,84,87,88,0,0,0,0,0,93,94,94,95,0,97,0,0,99,100,100,0,102,102,103,0,0,106,109,0,0,0,110,0,0,0,0,0,112,0,113,113,114,0,0,0,118,118,119,120,120,123,0,0,129,129
1,0,0,0,3,5,0,6,7,0,0,9,10,0,13,0,0,0,0,0,0,25,25,28,28,0,0,32,32,33,33,33,0,34,0,0,36,37,0,38,0,0,39,40,0,42,43,46,0,0,51,0,0,0,0,56,56,58,61,0,64,64,65,65,65,0,0,69,0,70,0,73,0,75,0,79,79,81,81,0,84,0,88,0,0,91,0,0,93,94,94,95,96,0,0,99,99,100,100,0,102,0,103,0,0,106,109,0,109,0,0,0,110,0,111,0,0,0,0,113,0,0,0,116,0,118,119,0,0,123,0,127,129,129
0,2,2,0,3,0,5,6,0,0,0,0,10,0,13,0,0,17,18,0,24,25,25,28,28,0,0,32,32,33,0,0,0,34,0,0,0,0,0,38,0,0,39,40,0,42,43,0,49,0,51,0,52,0,0,56,56,58,61,0,0,64,0,65,65,0,0,0,69,70,73,73,0,0,0,0,79,81,0,84,84,0,88,0,0,0,92,0,93,94,0,95,0,0,0,0,0,100,0,0,102,0,0,0,0,106,0,109,0,0,110,0,0,0,111,0,112,0,113,113,0,116,0,0,0,0,119,0,120,123,0,127,129,129
1,0,2,3,3,0,5,6,0,0,9,9,0,0,13,0,15,17,0,24,0,25,25,28,0,0,0,32,32,0,33,0,0,0,0,0,36,0,0,0,0,0,39,0,0,0,43,46,0,50,51,52,0,0,0,0,56,0,61,62,0,64,65,65,65,66,0,69,0,70,0,73,0,0,0,79,79,0,81,84,84,87,88,0,0,0,92,0,93,0,94,95,96,0,0,99,99,100,100,0,102,102,103,0,104,106,109,109,0,0,0,0,110,0,0,111,112,112,113,113,0,0,116,0,118,118,0,0,120,123,0,0,129,129
0,2,2,0,3,0,5,6,0,0,9,0,0,0,13,0,0,0,18,0,24,25,25,0,0,0,0,0,32,33,33,0,0,34,34,36,0,37,0,0,38,0,39,40,0,0,0,46,0,0,0,0,0,53,0,56,56,58,61,0,64,64,65,0,65,66,0,0,0,70,0,0,0,0,0,79,79,0,0,84,0,87,88,88,0,91,0,0,0,94,94,0,96,0,0,0,99,100,100,101,0,102,0,0,104,106,109,0,0,110,110,0,110,0,0,0,112,0,0,0,114,0,0,116,118,0,119,0,120,0,0,127,0,129
1,0,0,3,3,5,0,0,0,0,0,9,0,0,13,0,0,0,0,0,0,25,25,28,0,0,0,0,32,33,33,0,0,34,0,0,0,37,0,38,38,0,0,40,0,0,43,0,0,0,51,52,52,53,0,0,56,58,61,0,0,64,65,65,65,0,0,69,69,0,0,73,75,0,0,79,0,0,0,0,0,0,88,0,0,91,0,0,93,0,94,95,0,97,0,99,99,100,100,0,0,102,0,104,104,106,0,0,109,0,0,0,0,0,111,111,112,0,0,113,0,0,0,0,118,118,0,0,120,0,0,127,129,129
1,2,2,3,3,0,5,6,0,0,9,9,0,0,13,0,0,0,18,0,0,25,25,28,0,29,0,0,32,33,33,33,0,34,34,0,36,0,0,0,0,39,0,40,0,0,43,46,0,50,0,0,0,53,0,0,56,0,0,0,64,64,65,0,65,66,0,0,69,70,0,73,0,0,0,79,79,0,0,0,84,0,88,0,0,0,0,93,93,94,0,95,96,0,0,0,99,100,100,0,102,102,103,0,104,106,0,0,0,0,110,0,0,0,0,111,0,0,0,113,0,116,0,116,0,0,119,0,120,123,0,127,129,129
0,0,2,3,3,5,5,0,0,0,0,0,0,10,13,0,0,0,18,0,0,25,25,28,0,0,0,0,0,33,33,33,0,34,0,0,36,37,38,38,38,0,0,40,0,0,43,46,49,0,0,52,0,53,55,0,56,58,0,0,0,64,65,0,65,66,67,0,69,70,0,73,75,0,0,79,79,0,0,84,0,0,88,0,0,91,0,0,93,94,0,95,0,0,0,0,99,100,100,0,102,0,103,104,0,0,109,109,0,0,110,0,0,0,111,0,112,0,0,113,0,0,116,0,0,0,0,120,0,123,0,0,0,0
0,0,0,3,0,0,5,6,0,0,0,9,0,0,13,14,0,17,18,0,0,25,25,28,0,0,0,32,32,33,0,33,33,34,34,36,0,37,0,38,0,0,39,40,0,42,43,46,49,0,51,52,0,53,55,56,56,0,0,0,64,64,65,65,65,0,0,0,0,70,0,73,0,0,0,79,79,0,0,0,0,87,88,0,0,0,0,0,93,94,94,95,96,0,0,99,99,100,100,0,0,102,103,0,104,106,0,0,0,110,0,0,0,0,0,0,112,112,0,113,0,0,0,0,0,0,119,120,0,123,0,127,0,129
0,0,2,3,3,5,0,6,0,0,0,9,10,10,13,0,0,0,18,0,0,25,25,0,0,0,0,32,32,33,33,0,0,34,0,0,36,37,38,38,38,0,0,40,0,0,0,46,49,0,51,52,0,53,55,0,0,0,61,0,0,64,65,65,65,66,0,69,69,70,0,73,75,0,0,79,0,0,0,0,84,87,88,0,0,91,0,93,93,0,94,95,0,97,0,0,99,100,100,0,0,0,103,104,0,106,109,109,0,110,110,0,0,0,111,111,112,0,0,113,0,0,116,0,118,0,119,120,120,123,0,0,0,129
0,2,2,3,3,5,5,6,0,0,0,9,0,0,13,0,15,0,0,24,0,25,25,28,28,0,0,32,0,33,33,33,0,0,0,0,36,37,0,0,0,0,39,40,0,0,43,46,49,0,0,52,0,53,55,0,56,58,61,0,64,64,65,0,65,66,0,69,69,70,73,73,75,0,0,0,79,0,0,0,0,0,88,0,0,0,0,0,93,0,0,95,0,0,0,0,99,0,100,0,102,102,103,0,104,106,109,0,0,0,0,0,110,0,111,0,112,112,113,113,0,0,116,0,118,0,119,0,120,123,0,127,129,129
1,0,2,3,3,5,0,6,0,0,0,0,0,0,13,0,0,0,18,0,0,25,0,28,28,0,0,32,32,33,33,33,0,34,0,0,36,0,0,0,0,39,0,40,0,0,0,46,49,0,51,52,52,0,0,0,56,0,0,0,0,64,65,0,65,0,0,0,69,70,0,73,0,0,0,79,0,0,0,0,84,87,88,0,0,0,0,0,93,94,94,95,96,0,0,0,0,100,100,0,102,102,103,0,104,0,109,0,109,0,110,0,0,0,0,0,0,0,113,113,0,0,0,0,118,0,119,0,120,123,0,0,0,129
0,2,2,0,3,0,5,6,7,9,0,9,0,0,13,0,0,17,0,0,0,25,25,0,0,0,0,0,32,33,33,0,0,34,34,0,0,37,0,38,0,0,0,40,0,0,43,0,49,50,51,52,0,53,55,0,56,0,61,0,0,64,65,0,65,0,0,69,69,0,73,73,0,75,0,79,79,0,0,0,84,0,88,0,0,91,0,93,93,94,0,95,96,0,0,0,99,100,100,0,0,102,103,0,104,106,0,0,0,110,110,0,0,0,111,0,0,112,0,113,114,0,0,0,0,0,119,0,120,0,0,0,129,129
0,2,2,3,3,5,5,6,0,9,0,9,0,0,13,0,0,17,18,0,0,25,0,28,28,0,0,32,32,33,33,0,0,34,34,0,36,37,0,0,0,0,0,40,0,0,0,0,0,0,51,52,52,53,0,0,56,58,61,0,0,64,65,65,65,0,0,69,69,0,73,73,0,0,0,79,79,0,81,0,84,0,88,0,0,91,0,0,93,94,0,0,96,0,0,99,0,100,100,0,102,0,103,104,104,0,0,109,0,0,0,0,0,0,0,111,0,0,113,113,0,0,0,0,118,0,119,0,120,123,0,0,129,129
0,2,2,3,3,0,0,6,0,0,9,9,10,0,13,14,0,0,18,0,0,25,25,28,28,0,0,32,32,33,33,33,0,34,34,0,36,0,0,38,0,39,39,0,0,0,43,0,49,0,0,52,0,53,0,0,0,0,61,0,0,64,65,0,65,0,0,0,69,70,0,73,0,0,0,79,79,0,81,84,84,87,88,0,88,91,0,0,93,94,94,95,96,0,0,0,0,100,100,0,102,102,103,0,104,0,0,109,0,0,110,0,110,0,0,0,112,0,113,113,0,0,0,0,118,118,0,0,120,0,0,127,0,129
0,0,0,0,3,5,0,6,7,0,0,9,0,0,13,14,0,0,18,0,24,25,25,0,28,0,0,0,32,33,33,0,0,34,0,0,36,37,0,38,0,0,0,40,0,0,43,46,49,0,51,52,52,53,0,56,0,58,61,0,0,64,65,65,65,0,0,69,69,0,0,73,0,75,0,79,79,0,81,0,0,0,88,0,0,91,0,0,93,94,94,0,0,0,0,99,99,0,0,0,102,0,103,0,0,106,109,0,0,0,0,0,0,0,111,0,0,0,0,113,0,0,0,0,118,118,119,120,120,123,0,0,0,129
0,0,0,0,3,5,0,6,0,0,0,9,0,10,13,0,0,0,0,0,24,25,25,28,28,0,0,32,32,0,33,33,0,34,34,0,36,0,0,38,0,39,0,40,0,0,43,46,49,0,0,52,0,53,0,0,0,0,61,0,64,64,65,65,65,66,0,69,69,70,0,73,75,0,0,79,79,0,0,0,84,87,88,0,88,91,0,0,93,94,94,95,96,0,0,0,99,0,100,0,0,102,103,0,104,106,0,109,0,0,0,0,0,0,0,111,112,0,113,113,0,0,0,0,118,118,119,0,120,123,0,0,0,129
0,2,0,3,3,0,5,6,7,0,9,0,0,0,13,14,0,17,0,0,0,25,25,28,28,0,0,0,32,0,33,33,0,34,0,0,0,37,0,0,0,39,0,0,0,42,43,46,0,50,51,52,52,53,55,56,0,0,0,62,0,64,65,0,65,0,0,0,0,70,0,73,0,0,0,79,79,0,0,0,84,87,0,0,0,0,0,0,93,94,94,95,96,97,0,0,99,0,100,0,102,102,103,104,104,0,0,109,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,118,118,119,120,120,0,0,0,129,129
0,0,2,0,3,0,0,6,0,0,0,9,0,0,13,14,0,0,0,24,24,25,25,28,28,0,0,0,0,0,33,33,0,34,0,0,36,0,0,38,38,39,0,40,0,0,43,46,0,50,51,0,52,53,55,0,56,0,61,0,0,64,65,0,65,0,0,0,69,0,73,73,0,0,0,79,79,0,0,0,0,87,88,0,0,91,92,0,93,94,94,95,96,0,0,99,99,0,100,0,0,102,103,104,0,0,0,0,0,0,110,0,0,0,0,0,112,0,113,113,0,116,0,0,118,0,119,0,120,123,0,0,0,0
1,2,2,0,3,5,0,6,0,0,0,9,0,10,13,0,0,17,0,0,0,25,25,28,28,0,0,0,0,0,33,33,0,34,0,0,0,37,0,38,38,0,0,40,0,0,0,0,0,0,51,52,0,0,0,0,0,0,61,0,64,64,65,0,65,0,0,0,69,0,0,73,0,0,0,0,79,0,0,84,0,0,88,0,0,0,0,93,93,94,94,95,0,0,0,0,99,100,100,0,102,102,103,104,104,106,0,109,0,0,0,0,0,0,0,111,0,0,113,113,0,116,0,0,118,118,119,120,120,123,0,127,129,0
0,0,2,0,3,0,0,6,0,0,0,9,0,0,0,0,0,17,0,0,0,25,25,0,0,0,0,32,0,33,33,33,33,34,0,0,36,37,38,0,38,39,0,40,0,0,43,0,0,0,0,52,52,53,55,0,56,58,61,0,64,64,65,0,65,0,0,69,0,0,0,73,0,75,0,79,79,0,0,0,84,87,88,0,0,91,0,0,93,94,94,95,96,0,0,0,99,100,100,0,102,102,103,0,0,106,0,0,0,0,0,110,0,0,0,0,112,0,0,113,114,0,0,0,0,118,0,0,120,123,0,127,129,129
0,2,2,3,3,5,5,0,7,0,9,9,10,0,13,0,15,0,0,0,0,25,25,28,28,0,0,0,32,33,0,0,0,34,34,0,0,0,0,0,38,39,39,0,0,0,0,0,0,0,0,52,52,53,0,0,56,58,61,62,0,64,65,65,65,66,0,69,0,70,0,73,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,94,95,0,0,0,0,99,100,0,0,102,102,103,0,0,106,0,0,0,0,0,0,0,0,111,111,112,0,0,113,0,0,0,0,0,0,119,0,0,123,0,0,0,129
0,2,2,3,3,0,5,0,0,0,9,9,0,10,13,14,15,0,0,0,0,25,25,28,28,0,0,32,0,0,33,0,33,34,0,0,36,37,0,38,0,39,0,40,0,42,43,46,0,50,0,52,52,0,0,0,56,0,0,0,64,64,65,65,65,66,0,0,69,0,73,73,0,75,0,79,79,0,0,84,84,0,88,0,0,0,0,0,0,0,94,95,96,0,97,0,0,0,100,0,102,102,103,0,104,106,0,0,0,0,110,0,0,0,0,111,0,0,113,113,0,0,0,0,0,118,119,0,120,123,0,127,129,129
1,0,0,3,3,0,5,6,0,0,9,9,10,0,13,0,0,0,18,24,0,25,0,28,28,0,0,32,32,0,33,33,0,34,34,0,0,0,0,0,38,39,39,40,0,0,43,0,0,0,51,0,52,0,0,0,56,0,61,62,64,64,65,0,65,66,67,0,0,0,0,73,0,0,0,79,0,0,0,0,84,87,88,0,0,91,0,0,93,0,0,95,96,0,0,0,99,0,100,0,102,102,0,104,104,106,0,0,0,0,0,0,0,0,0,0,112,0,113,113,0,116,0,0,118,0,119,0,0,123,0,0,0,129
0,0,2,3,3,5,5,6,0,0,9,9,0,0,0,14,0,17,0,0,0,25,25,28,0,0,0,0,32,0,33,33,0,34,34,0,36,37,0,38,0,0,0,40,0,0,0,46,49,0,0,52,0,53,55,0,56,58,61,0,64,64,65,0,65,66,0,0,0,0,0,73,0,0,0,79,79,0,0,84,0,0,88,0,88,0,0,0,93,94,94,95,96,0,0,0,0,0,100,0,102,102,103,104,104,0,0,0,0,0,0,0,0,0,0,111,112,0,0,113,0,0,116,116,0,0,119,0,0,123,0,127,129,129
0,2,2,3,3,5,0,0,7,0,9,9,10,0,13,0,0,0,18,0,0,25,25,0,28,0,0,0,32,33,0,33,0,34,34,0,0,37,0,38,38,39,0,40,0,0,43,46,0,0,0,52,52,53,0,56,56,58,61,0,64,64,65,65,65,0,0,69,69,0,73,73,0,0,0,79,79,0,0,0,84,87,88,88,0,91,92,93,93,94,0,95,0,0,0,0,99,100,100,0,102,0,103,0,0,106,0,0,0,110,0,0,0,111,0,0,112,0,0,113,114,0,0,0,0,0,119,0,120,123,0,0,0,129
0,0,2,0,3,5,5,6,0,0,0,9,0,0,13,0,0,0,18,24,0,25,25,28,28,0,0,0,0,33,33,33,0,34,34,0,36,37,0,38,0,0,39,40,0,0,43,46,0,50,0,0,0,53,0,56,56,58,61,0,64,64,65,0,65,0,0,0,69,70,0,73,75,75,76,0,79,0,0,0,0,87,88,0,88,0,0,0,93,94,94,95,96,0,0,0,99,0,100,101,0,0,103,0,104,0,109,0,0,0,110,0,110,0,111,0,112,0,0,113,0,0,0,0,118,0,0,120,0,123,0,127,0,129
0,0,0,0,3,0,0,6,7,0,9,9,0,0,13,0,0,0,0,0,24,25,0,28,0,0,0,0,32,33,33,0,0,34,34,36,36,37,0,38,0,0,39,40,0,0,43,0,49,50,51,0,0,0,0,56,56,58,61,0,0,64,65,65,65,0,0,0,0,0,73,73,0,0,0,0,0,0,0,84,0,87,88,0,0,91,0,0,93,94,0,95,0,0,0,99,99,100,100,0,0,0,103,104,104,0,109,109,0,0,0,0,0,0,111,0,112,0,113,113,0,0,0,116,0,118,119,120,120,123,0,127,0,129
0,2,0,0,3,0,0,6,7,9,9,9,0,10,13,0,0,0,0,0,0,25,0,28,28,0,0,32,0,33,33,0,0,0,34,0,36,0,38,38,38,0,0,40,0,0,43,46,0,50,51,52,52,53,0,0,56,58,61,0,64,64,65,65,65,0,0,0,69,70,73,73,0,0,0,79,79,0,81,84,84,87,88,0,0,0,0,93,93,94,0,95,0,0,0,99,0,100,0,101,102,102,103,104,0,106,0,0,0,0,0,0,110,0,0,111,112,0,113,113,0,116,116,0,118,118,0,0,0,123,0,0,129,129
0,2,0,3,3,0,5,6,0,0,9,9,0,0,13,0,0,0,18,0,0,25,25,28,28,0,0,0,32,33,33,33,0,34,34,0,36,37,0,38,0,39,0,0,0,42,0,0,0,50,0,52,52,53,55,56,0,58,61,0,0,64,0,0,65,66,0,69,0,0,0,73,75,0,0,79,79,0,0,0,84,87,88,88,0,91,0,0,93,94,94,95,96,97,0,0,99,100,0,0,102,102,103,104,104,106,0,0,0,0,110,0,110,0,0,111,112,0,113,0,0,0,116,0,0,0,119,0,0,123,0,127,129,129
0,0,2,0,3,5,0,6,7,0,9,9,0,0,0,0,15,0,18,0,24,25,25,0,28,0,0,32,32,33,33,33,0,34,34,0,0,37,0,38,38,39,0,40,0,0,43,46,0,0,0,52,52,0,0,0,56,58,61,0,0,64,65,0,0,0,0,69,0,0,73,73,75,75,0,79,79,0,0,84,84,0,88,0,88,91,0,0,93,94,0,95,96,97,0,0,99,0,100,0,102,102,103,104,0,106,0,0,0,0,0,0,110,0,0,0,112,112,0,113,0,116,116,0,0,118,119,120,0,123,0,0,129,0
1,2,0,3,3,5,0,0,0,0,0,9,0,0,13,0,0,0,0,24,0,25,25,28,28,0,0,32,32,33,33,33,0,34,0,0,0,0,0,38,0,0,0,40,0,42,43,46,0,0,0,52,52,53,0,56,56,58,61,0,0,64,0,65,65,66,0,0,69,70,0,0,75,0,0,79,79,0,0,84,84,87,88,0,88,91,0,0,93,94,0,95,0,97,0,0,99,100,0,101,0,102,103,0,0,106,109,0,0,0,0,0,0,0,0,111,112,0,0,113,0,0,0,0,118,0,119,0,120,0,0,0,129,129
0,2,2,3,3,0,5,6,0,9,9,9,0,0,0,14,15,17,0,0,0,0,25,28,28,0,0,0,32,33,33,33,0,34,0,0,0,0,0,0,0,0,0,40,0,0,43,0,49,0,51,0,0,53,55,0,56,58,61,0,0,64,65,65,65,0,67,0,69,70,73,73,75,0,0,0,79,0,0,0,84,0,88,0,0,91,92,0,93,94,0,95,0,0,0,0,99,0,0,0,0,0,103,104,104,106,0,0,109,0,110,0,0,0,0,0,0,0,0,113,0,0,0,116,0,0,0,0,120,123,0,0,0,129
0,2,2,0,3,0,5,0,0,0,0,0,0,0,13,0,0,0,18,0,0,25,25,28,28,0,0,0,32,0,33,0,0,34,34,0,0,0,0,0,0,0,0,40,42,0,0,46,0,0,0,0,0,0,0,0,56,0,0,0,0,64,0,65,0,66,0,0,0,0,73,73,75,75,0,79,0,0,81,84,84,0,0,0,0,0,0,0,93,94,94,95,96,0,0,0,99,0,100,0,102,0,0,0,104,106,109,0,0,0,0,0,0,0,0,111,112,0,0,113,0,116,116,0,0,0,119,0,0,123,0,127,129,129
0,2,0,0,3,5,5,0,0,0,9,9,0,0,13,14,0,0,18,0,24,25,0,0,0,0,0,32,0,0,33,0,33,34,0,0,0,0,0,38,0,0,39,40,0,0,43,46,0,50,0,0,0,0,0,0,0,58,61,0,0,64,0,0,65,0,0,69,0,0,73,73,0,0,0,0,79,0,0,0,0,0,0,0,0,91,92,93,93,94,94,95,96,0,0,99,99,0,100,0,0,0,103,0,104,106,0,0,0,0,110,0,110,0,111,0,112,0,0,113,0,0,116,0,0,0,0,0,120,0,0,0,0,129
0,0,2,3,3,0,0,0,0,0,0,9,10,0,13,0,15,17,18,0,0,25,25,28,0,0,0,0,32,33,33,33,0,34,34,0,0,37,0,38,0,39,0,40,0,0,43,46,0,0,51,52,52,0,0,56,0,0,0,0,64,64,65,65,65,66,0,69,69,0,73,0,0,75,0,0,79,0,0,84,0,0,0,88,0,91,0,0,93,94,94,95,96,0,0,0,99,0,0,0,102,102,103,0,104,106,0,0,0,110,0,0,0,0,0,111,112,0,0,113,114,0,0,0,118,118,0,120,120,0,125,127,129,129
0,0,2,0,3,5,5,6,0,0,0,0,0,0,13,14,0,17,18,24,0,25,25,28,28,0,0,0,32,33,33,33,0,0,0,0,36,0,0,38,0,0,39,40,0,0,0,0,49,50,0,52,52,53,0,56,56,0,61,0,0,64,0,65,65,66,0,0,69,70,0,73,0,75,0,79,79,0,81,0,0,87,88,0,0,0,0,0,93,0,94,0,0,0,0,99,99,100,100,0,102,0,103,104,104,0,0,0,0,0,0,0,0,0,0,0,112,0,113,113,114,0,116,116,118,118,119,120,120,123,0,0,0,129
0,0,2,3,3,0,0,0,0,0,0,9,0,0,13,0,15,0,0,0,0,25,25,28,28,0,0,0,0,33,0,33,0,34,34,36,0,0,0,38,0,0,0,40,0,0,0,46,0,0,51,52,0,53,55,0,0,58,61,0,0,64,65,0,65,66,0,0,0,0,73,73,0,0,0,79,0,0,0,0,84,87,0,0,0,0,0,0,93,0,0,95,0,0,0,99,99,100,100,0,102,102,103,0,0,106,0,0,0,0,0,0,0,0,0,0,112,0,113,113,0,0,116,0,0,0,0,120,0,0,125,0,0,129
0,2,0,3,3,0,0,0,0,0,9,9,0,0,13,14,0,17,0,0,0,0,25,0,28,0,0,32,32,33,33,0,0,34,0,0,0,0,0,0,0,0,0,40,0,42,0,46,0,0,0,52,52,53,55,0,56,58,61,0,0,64,65,65,65,66,67,0,69,70,0,73,75,0,0,79,0,0,0,0,84,0,88,0,0,91,92,0,93,94,0,0,0,0,0,0,99,100,100,0,102,102,103,104,0,106,0,0,109,0,0,0,110,0,0,0,112,0,113,113,114,0,0,0,0,118,119,0,120,123,0,0,129,0
0,2,2,3,0,0,0,6,7,0,0,9,0,0,13,14,15,0,0,0,0,25,25,28,0,0,0,32,32,33,0,33,0,34,34,0,36,0,0,0,0,0,39,0,0,0,43,46,49,50,0,52,0,53,0,56,56,58,61,0,0,64,65,65,65,0,0,0,69,70,0,73,0,0,0,0,0,0,0,0,0,0,88,0,0,91,0,0,93,94,0,95,0,0,0,0,0,100,100,0,102,0,103,104,104,106,0,0,0,0,0,0,0,0,0,0,112,0,0,113,114,0,116,0,118,118,119,0,120,123,0,127,0,0
