0,0,1,2,0,0,4,5,0,0,0,9,0,0,0,17,0,18,19,0,19,19,0,0,0,0,0,26,0,27,27,0,0,28,0,31,0,32,33,0,37,37,37,0,0,0,0,42,0,0,0,0,47,0,49,49,0,0,51,52,52,0,0,54,0,56,0,0,0,64,0,65,0,65,0,66,71,72,0,73,0,0,75,0,76,0,78,79,79,80,0,83,0,84,0,85,86,86,0,0,0,90,90,93,94,94,0,0,96,0,100,101,102,0,0,103,0,0,110,111,112,0
1,1,1,2,0,0,0,5,7,0,0,0,0,0,15,0,17,18,0,0,0,0,0,21,21,23,0,0,26,27,27,0,0,28,0,31,0,0,0,34,37,37,37,0,0,0,0,42,43,44,0,0,0,0,0,0,50,0,51,52,0,52,0,54,55,0,0,60,0,0,0,65,0,65,0,66,71,0,72,0,74,0,75,0,0,76,0,0,0,80,0,83,83,84,0,85,86,0,0,0,0,90,0,93,94,94,0,0,96,0,0,0,0,103,103,103,0,109,0,0,0,0
1,1,1,2,0,3,4,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,20,0,21,23,26,0,0,0,27,28,0,28,0,31,0,32,33,34,37,0,37,0,0,0,0,42,43,0,0,0,47,0,49,0,0,0,0,52,52,52,53,54,55,56,0,60,62,0,0,65,0,65,0,66,71,72,72,73,74,74,0,0,76,76,78,0,0,80,80,83,0,84,0,85,86,0,0,0,89,90,0,0,0,94,0,96,96,0,100,101,102,0,103,103,0,109,110,0,112,0
0,1,1,2,0,3,4,5,7,0,0,0,0,0,0,0,17,18,0,0,0,0,0,0,21,0,26,0,26,0,27,0,28,28,0,31,32,32,0,34,0,37,37,0,0,0,0,42,43,0,0,45,0,0,0,49,50,0,0,52,52,0,0,0,0,56,0,0,62,0,64,65,65,0,65,66,0,72,0,73,74,0,75,0,0,76,0,0,0,80,0,83,83,84,0,85,86,0,0,88,89,90,90,0,94,94,94,0,96,98,0,101,102,0,0,103,0,109,0,0,112,0
1,1,1,2,0,0,4,5,0,7,0,0,11,15,15,17,0,0,19,0,0,19,0,21,21,23,26,26,26,27,27,28,28,28,28,31,32,32,0,34,0,37,37,39,0,0,0,0,43,44,0,45,47,47,0,49,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,65,0,0,0,66,71,0,0,0,74,0,75,0,76,0,0,79,79,80,80,83,0,84,0,0,0,86,0,88,89,0,0,0,94,94,94,96,96,0,100,101,0,0,0,0,106,109,0,0,112,0
0,1,0,2,0,0,0,5,7,0,0,0,0,0,15,17,17,18,0,0,0,19,0,0,0,23,0,0,26,27,27,0,0,28,0,31,32,0,0,34,0,37,0,0,0,0,0,42,43,0,45,45,0,47,0,49,0,0,0,0,52,0,0,0,0,56,0,60,62,0,64,65,0,65,65,66,71,0,0,0,0,0,75,0,76,0,0,0,0,80,0,83,83,84,84,85,86,0,0,0,89,90,0,0,0,94,94,0,96,0,0,101,0,0,0,103,0,109,0,111,112,0
0,1,1,2,3,3,0,5,7,0,0,0,0,15,0,0,0,18,0,0,0,0,0,21,21,23,0,0,0,0,27,0,28,28,0,31,0,32,0,34,0,37,37,39,0,0,0,42,43,0,0,0,47,47,0,49,50,51,51,52,0,0,53,54,0,0,0,0,0,64,0,65,0,0,65,66,71,72,0,0,0,0,0,0,0,0,0,79,79,80,0,83,83,84,0,85,86,86,87,0,89,0,90,0,94,0,0,96,96,0,0,0,0,0,103,0,0,0,110,111,0,113
0,1,0,2,0,0,4,5,0,0,0,0,0,0,0,17,0,18,19,0,19,19,0,0,21,0,0,26,26,27,0,28,28,28,0,31,0,32,0,34,37,37,37,0,0,0,0,42,43,0,0,45,47,47,0,49,50,0,51,0,52,52,0,54,0,0,0,60,62,0,0,65,0,65,65,66,0,72,0,73,74,0,75,76,76,0,0,0,79,80,0,0,0,84,0,85,86,86,0,0,0,0,90,93,94,94,94,96,0,98,0,0,0,0,103,103,106,0,110,0,112,0
0,1,1,2,0,3,0,0,0,0,0,0,0,0,15,0,17,18,0,0,0,19,0,0,0,23,0,0,26,27,27,0,0,28,28,31,0,32,0,34,0,37,37,0,0,0,42,42,43,44,0,0,0,0,0,0,50,0,0,52,52,0,0,54,0,56,57,60,0,0,0,0,0,65,65,66,71,0,72,0,0,0,75,76,76,76,78,79,0,80,0,0,83,84,0,0,86,0,0,0,89,0,0,0,94,94,94,0,96,98,100,101,102,103,0,0,0,109,110,111,0,0
1,1,0,2,0,3,4,5,7,0,0,0,0,0,0,0,0,18,0,0,0,0,0,21,21,0,0,0,26,27,27,0,28,28,0,31,32,32,33,0,0,37,37,0,0,0,0,42,43,44,0,0,47,0,49,49,50,0,51,52,52,0,0,54,0,0,0,0,62,0,0,65,0,65,0,66,71,0,72,73,0,0,75,76,0,76,0,79,79,80,0,83,0,84,0,85,0,86,0,0,89,0,90,0,94,94,0,0,96,0,0,101,0,103,103,103,106,0,110,0,0,0
1,0,1,2,0,3,4,0,0,7,0,9,0,0,15,0,0,18,0,0,0,19,20,21,21,0,26,0,26,27,27,28,28,28,28,31,32,32,0,34,0,37,37,39,0,0,42,0,43,0,0,0,47,0,0,49,0,51,51,0,52,52,53,54,0,56,0,0,0,0,0,65,0,65,65,66,71,72,0,0,0,0,0,76,0,0,0,0,79,80,0,83,83,84,0,85,0,86,0,0,0,0,0,0,94,94,94,0,96,0,0,0,0,0,0,0,0,0,110,111,0,0
0,1,1,2,0,0,4,5,0,0,0,0,0,0,15,0,0,18,0,0,0,19,0,21,21,23,0,0,0,27,27,28,28,28,0,31,0,0,0,34,0,37,37,0,0,0,0,42,43,0,0,0,47,0,0,0,50,51,51,0,0,52,0,54,0,56,0,0,62,0,64,65,0,0,65,66,71,72,72,0,0,0,0,0,76,76,0,79,79,80,0,83,83,84,0,0,86,0,0,0,89,0,90,0,94,94,94,96,96,0,100,101,0,103,0,103,0,0,110,0,112,0
0,1,1,2,0,3,4,5,7,0,0,0,0,15,0,0,17,18,0,0,0,0,0,0,21,23,0,0,26,0,27,28,0,28,0,31,0,0,0,34,37,37,37,39,0,0,0,42,43,0,45,0,47,0,0,0,0,51,51,52,0,52,0,54,0,0,0,0,0,0,0,65,65,65,65,66,71,0,72,0,0,0,75,0,76,76,0,79,79,80,0,83,0,84,0,85,86,86,0,88,89,0,0,0,0,0,94,0,96,98,0,101,102,0,103,103,0,0,110,111,0,0
1,0,1,2,0,3,4,5,0,0,0,0,11,15,15,0,0,18,19,0,0,0,20,0,21,0,0,0,0,27,27,28,28,28,0,31,32,32,0,34,0,37,37,0,0,0,0,0,43,0,0,0,47,47,49,0,0,51,51,52,0,0,53,54,0,0,0,0,62,0,0,65,0,65,0,66,71,72,0,0,74,0,75,0,0,0,0,79,79,80,0,83,83,84,0,85,0,0,0,0,89,90,90,0,0,94,0,96,96,0,100,0,102,0,103,0,0,0,110,0,112,113
1,1,0,2,0,0,4,5,7,0,9,0,0,15,15,0,17,18,0,0,0,0,20,0,21,23,0,0,26,0,27,0,0,28,0,31,32,0,33,34,0,37,37,39,0,0,0,42,43,0,0,0,47,47,0,0,50,0,51,0,0,0,0,54,55,56,0,0,62,0,0,65,0,0,0,66,0,72,72,0,0,0,75,0,76,0,0,0,0,80,0,83,0,84,0,85,0,86,0,88,89,0,0,0,94,94,94,0,96,98,0,0,102,0,103,103,106,0,110,0,0,0
0,1,1,2,0,3,0,5,7,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,21,0,0,0,26,0,27,0,0,0,0,31,0,32,0,34,37,37,37,0,0,0,0,42,43,0,0,0,0,0,49,49,50,51,0,0,52,52,53,54,55,0,0,0,0,0,64,65,0,65,65,66,0,0,72,0,0,0,75,0,0,76,0,0,79,80,0,0,0,84,0,0,86,86,0,0,89,0,0,93,94,94,0,0,96,0,0,0,102,0,0,103,106,0,110,0,0,0
0,1,1,2,0,0,4,5,7,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,21,23,0,0,26,0,27,0,28,28,0,31,0,32,0,34,0,37,37,0,0,0,0,42,43,0,0,0,47,47,0,49,0,51,51,0,52,0,0,54,0,0,0,60,0,64,64,65,0,65,0,66,0,0,72,0,74,0,75,0,0,0,0,79,79,80,0,83,83,84,84,85,0,86,0,0,89,90,90,0,94,94,94,96,96,0,0,0,0,0,0,103,0,0,0,111,0,0
1,1,1,2,0,3,4,5,7,0,0,0,0,0,15,0,0,18,0,0,0,0,20,21,21,23,0,0,0,27,27,28,28,28,0,31,32,32,0,34,0,37,37,0,0,0,0,0,43,0,0,0,47,47,0,49,50,0,51,0,52,52,0,54,0,56,0,0,0,0,0,65,0,0,0,0,71,0,0,0,74,0,0,0,76,0,0,0,79,80,0,83,83,84,84,85,0,0,0,88,0,0,0,0,94,94,94,0,96,0,100,0,102,103,103,0,0,0,110,0,0,0
0,1,1,2,3,0,0,5,0,0,9,0,0,0,15,17,0,18,19,0,0,19,20,21,0,23,0,0,0,27,27,0,0,28,28,31,32,32,0,34,0,37,37,0,0,0,0,42,43,0,0,0,0,0,0,0,50,51,51,52,52,0,0,54,0,0,57,60,62,0,64,65,65,65,65,66,71,72,72,73,0,0,75,0,76,76,0,0,79,0,0,83,0,84,0,0,0,86,0,0,0,0,90,0,94,94,94,96,96,0,0,101,0,0,103,0,0,0,110,111,0,113
0,1,1,2,0,3,4,0,0,0,0,0,0,15,15,0,0,0,19,0,0,0,0,0,21,23,0,26,26,27,27,28,0,28,28,31,0,32,0,34,0,37,37,39,0,0,0,42,43,0,0,0,0,47,0,49,0,51,51,0,0,0,0,0,55,0,0,60,0,0,0,65,0,65,0,66,71,72,0,0,0,0,75,0,0,0,0,0,79,80,0,83,83,84,0,85,86,86,0,0,89,0,0,0,0,94,0,0,96,0,0,101,102,0,0,0,106,0,110,111,0,0
0,0,1,2,0,0,0,5,0,0,0,0,0,15,15,17,17,18,0,0,0,19,0,21,0,23,0,0,26,27,27,28,28,28,28,31,0,32,0,0,0,37,0,0,0,40,0,42,43,0,45,0,47,47,49,49,0,51,51,52,0,0,0,54,55,56,0,0,0,0,0,65,0,0,65,66,71,72,72,0,74,74,75,0,76,76,0,0,79,80,0,0,0,84,84,85,0,86,0,0,89,0,90,93,0,94,94,96,96,98,0,101,0,0,103,103,106,0,0,111,0,0
0,1,1,2,0,0,0,5,0,0,0,0,0,0,15,0,17,18,0,0,0,0,20,0,0,23,0,0,26,27,27,28,28,0,0,31,0,32,0,34,0,37,37,0,0,0,0,42,43,0,0,45,0,0,0,49,0,0,51,52,0,52,53,54,0,56,0,60,62,0,0,0,0,0,65,66,71,72,72,0,0,0,75,0,0,76,0,0,79,80,80,83,0,84,0,85,86,86,0,88,89,0,90,0,0,94,94,0,96,0,100,101,0,0,0,0,0,109,0,0,112,0
0,1,1,2,0,3,4,5,7,7,0,0,0,0,0,0,17,0,0,0,0,0,0,21,21,23,0,0,26,27,27,28,0,28,0,31,32,32,33,0,37,37,37,39,40,0,42,42,43,44,45,45,47,47,49,0,50,51,0,52,52,0,53,0,0,0,0,60,62,0,0,65,0,65,65,66,71,72,0,0,0,0,75,0,76,0,0,0,79,80,0,0,0,84,0,85,0,86,0,0,89,90,0,0,0,0,0,0,96,0,100,0,0,0,0,0,0,109,110,111,112,0
0,1,1,2,0,0,4,0,0,0,0,0,0,15,15,17,0,18,0,0,0,0,20,21,21,0,0,0,26,27,27,0,28,28,28,31,32,32,0,34,37,0,37,0,0,0,0,42,0,0,0,0,47,0,0,0,50,0,51,52,0,52,0,0,55,56,0,60,62,0,64,65,0,65,65,66,71,72,72,0,0,0,75,0,76,0,0,0,79,80,0,83,83,84,0,0,86,86,0,0,89,90,0,93,94,94,94,96,96,98,100,101,0,0,103,0,0,0,110,111,112,0
1,1,1,2,0,3,4,0,7,0,0,0,0,0,15,17,0,18,0,0,0,19,20,21,21,23,0,26,0,27,27,0,0,0,0,31,0,0,0,34,0,37,0,0,0,0,42,42,43,0,0,0,47,0,0,49,0,0,51,52,0,0,0,54,0,0,0,0,62,0,0,65,0,0,65,66,71,0,0,0,74,0,75,0,0,76,0,0,79,80,0,83,83,84,0,85,86,86,0,0,89,0,0,0,94,94,0,0,96,0,0,101,0,0,0,103,0,109,0,0,112,113
0,1,1,2,0,3,4,5,0,7,0,0,0,0,0,17,17,18,19,0,0,0,0,0,21,23,0,0,26,0,27,28,28,28,0,31,0,32,33,0,0,0,37,39,0,0,0,42,43,0,0,45,0,0,0,49,50,0,0,0,0,0,0,54,0,56,0,0,0,0,64,65,0,65,65,66,71,72,0,0,0,0,75,0,76,76,0,79,79,80,0,83,83,84,0,0,0,0,0,88,0,0,90,93,94,94,0,0,96,0,0,0,0,0,103,103,0,0,110,0,0,0
1,0,1,2,0,0,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,26,26,27,27,28,0,28,28,31,32,0,0,0,37,37,37,0,0,0,0,0,43,0,45,0,0,0,49,0,50,0,0,52,0,52,0,54,0,56,0,0,0,0,64,65,0,65,65,66,71,72,0,0,74,0,75,0,0,0,0,0,79,80,0,83,83,84,0,85,86,86,0,0,89,90,90,0,94,94,0,0,96,0,100,101,0,103,0,0,0,0,110,111,112,0
1,1,1,2,0,3,4,0,7,0,0,9,11,15,0,0,0,18,19,0,0,0,20,0,21,23,0,0,0,27,27,28,0,28,0,31,0,32,33,0,37,37,37,39,0,0,42,42,43,0,45,45,0,47,0,49,50,51,0,52,52,0,0,0,55,0,0,0,62,0,0,65,0,0,65,66,71,72,0,73,0,0,0,0,0,76,0,0,79,80,0,83,0,84,0,85,86,86,87,0,89,0,90,0,94,0,0,0,96,0,0,101,0,0,103,103,0,0,0,111,112,113
1,1,1,2,0,3,0,5,0,0,9,0,11,0,15,0,17,18,0,0,0,0,0,0,21,0,0,0,26,27,27,0,0,28,0,31,0,0,33,34,37,0,37,0,0,0,0,42,43,0,45,0,47,0,49,0,50,51,51,52,52,0,0,54,55,0,0,0,0,0,0,65,0,65,0,66,71,72,72,0,0,0,75,0,0,0,0,0,79,80,80,83,0,84,0,85,86,0,0,0,0,0,0,0,94,94,94,0,96,0,100,101,102,0,103,0,106,0,110,0,0,113
1,1,0,2,0,3,4,5,7,7,0,0,0,0,15,0,17,18,0,0,0,0,0,21,21,0,0,0,0,27,27,0,28,28,0,31,0,0,0,34,0,37,37,39,0,0,0,42,43,0,0,45,47,0,0,49,0,0,51,52,0,0,53,54,0,0,0,60,62,0,0,65,0,65,65,66,71,72,72,73,0,0,75,0,76,0,0,79,79,80,0,83,83,84,0,85,86,86,0,88,0,0,0,93,94,94,0,96,96,0,0,0,102,0,0,103,0,0,0,0,0,0
0,0,1,2,0,3,4,5,0,0,0,0,0,0,15,0,0,18,19,19,0,0,20,0,21,0,0,26,26,27,27,0,28,28,0,31,32,32,0,0,0,37,0,0,0,0,42,42,43,0,0,0,0,47,0,49,50,0,51,0,0,0,0,54,0,0,0,0,62,64,0,65,0,0,0,66,71,72,72,0,0,74,75,0,76,0,0,0,0,80,0,83,83,84,84,0,86,86,0,88,89,0,90,0,94,0,94,0,96,98,100,101,102,0,0,0,0,0,110,0,0,0
1,1,1,2,0,3,4,5,7,0,0,0,0,0,15,0,0,18,0,0,0,19,20,21,0,23,0,26,26,27,27,28,28,0,28,31,0,0,0,34,0,0,37,39,0,0,0,0,43,0,0,0,47,0,0,0,50,0,51,0,52,0,0,0,55,56,0,60,62,0,0,65,0,0,0,66,71,72,0,0,0,0,75,76,0,0,0,0,79,80,80,0,83,84,0,0,0,86,0,88,89,0,90,0,94,94,0,0,96,98,100,101,0,0,0,0,106,0,0,111,112,0
1,0,1,2,0,3,4,0,0,0,0,0,0,0,15,0,0,18,0,0,0,0,0,0,21,23,0,26,0,27,27,0,0,28,0,31,0,32,0,34,0,0,37,0,0,0,0,42,43,0,0,0,47,47,49,0,0,51,51,52,52,0,0,54,55,56,0,0,62,64,0,65,0,0,0,66,71,72,0,0,0,0,0,0,0,76,0,0,79,80,0,83,83,84,0,0,86,86,0,88,89,0,0,0,94,94,0,0,96,0,100,101,102,0,103,0,0,109,0,0,0,0
1,1,0,2,0,3,4,5,0,7,0,9,0,0,15,17,17,18,19,0,19,19,0,0,0,23,0,0,26,0,27,28,28,0,0,31,0,32,0,0,37,37,37,0,0,0,0,42,43,0,0,45,47,0,49,49,0,51,51,52,0,0,0,54,0,56,0,0,62,0,64,65,0,0,0,66,71,72,0,73,0,0,75,0,76,76,0,0,79,80,0,83,83,84,0,85,86,86,0,0,89,90,0,0,0,94,94,96,96,98,100,101,102,103,0,0,106,0,110,111,0,113
0,1,1,2,3,3,4,5,0,0,0,0,0,15,0,0,17,18,19,0,0,0,0,0,21,0,0,0,26,0,27,0,0,28,0,31,0,32,0,0,0,37,37,39,0,40,0,42,43,0,0,0,47,0,0,0,50,51,51,52,52,52,0,0,0,56,0,60,62,0,64,65,0,65,65,66,71,72,72,0,0,0,0,76,76,76,0,0,79,80,0,83,83,84,0,0,86,86,87,0,89,0,90,0,94,94,0,96,96,0,0,101,102,0,103,103,106,109,0,0,0,0
1,0,1,2,3,0,0,0,0,0,0,0,0,15,15,0,0,18,0,0,0,0,0,0,21,0,0,26,26,27,27,28,28,28,0,31,0,32,0,34,0,37,37,39,0,0,0,42,43,44,0,0,47,47,49,0,50,51,51,52,52,52,0,54,55,0,0,0,62,0,0,65,65,0,65,66,71,72,72,0,0,74,75,0,0,76,0,79,0,80,0,83,0,84,0,85,86,86,0,88,89,0,0,0,94,94,94,96,96,98,0,0,0,0,103,103,0,0,110,0,0,0
1,0,1,2,0,3,4,5,0,7,0,0,0,0,15,0,0,18,0,0,19,0,0,0,21,0,26,0,0,0,27,0,0,0,28,31,32,32,0,0,37,37,37,0,0,0,0,0,43,0,0,45,0,47,49,49,50,0,51,52,0,0,0,0,0,0,0,0,62,64,0,0,0,0,65,66,71,72,72,73,0,0,75,0,0,0,0,79,0,80,0,83,0,84,0,85,86,0,0,88,89,0,0,0,94,94,0,96,96,0,0,101,102,0,103,103,106,0,0,0,0,0
1,0,1,2,0,0,4,5,0,0,0,0,11,0,15,0,17,18,0,0,0,19,0,21,21,23,26,0,26,27,27,0,28,28,0,31,0,0,0,34,37,0,37,39,0,0,42,42,43,44,45,0,0,47,49,0,50,51,51,0,52,0,53,54,55,56,0,0,0,0,0,65,0,65,65,66,71,72,72,0,74,0,75,0,0,0,0,0,79,80,80,0,83,84,84,0,86,86,0,88,89,0,0,93,94,94,0,96,96,0,100,0,0,0,103,0,0,0,110,0,0,113
1,0,1,2,3,3,4,5,7,7,0,0,11,0,15,0,0,18,0,0,19,0,20,0,21,23,0,0,26,0,27,0,28,28,28,31,32,0,0,34,37,37,37,0,40,40,42,42,43,0,0,0,0,0,49,49,50,51,51,0,52,0,0,54,55,56,0,0,0,0,0,65,0,65,0,66,71,72,0,0,0,0,75,0,76,0,78,0,79,80,0,0,0,84,0,85,86,86,0,0,89,0,0,0,94,94,0,96,96,98,100,101,102,0,103,0,106,0,0,0,0,0
1,1,1,2,0,3,0,0,0,0,0,0,0,0,15,17,17,18,0,0,19,0,20,0,21,23,0,0,26,27,27,28,28,28,0,31,0,32,0,34,37,37,37,0,0,0,0,42,43,0,45,45,47,47,49,0,50,0,51,52,0,0,0,54,55,0,0,0,0,64,64,65,65,65,0,66,71,72,0,0,0,0,75,0,0,0,78,79,79,80,0,83,83,84,0,0,86,86,87,88,89,90,90,0,94,94,94,96,96,0,0,101,0,0,0,103,106,0,0,0,0,0
0,1,1,2,0,3,4,5,0,0,9,0,0,0,15,0,17,18,0,0,0,19,20,21,21,23,0,26,0,27,27,0,0,0,28,31,32,32,33,34,0,0,37,39,0,0,0,0,43,0,45,45,47,47,49,0,50,51,51,52,0,0,0,54,55,0,0,0,0,64,0,65,0,65,0,66,71,72,72,0,0,0,75,0,76,76,0,0,79,80,80,83,83,84,0,85,86,86,0,88,89,90,90,93,94,94,0,0,0,0,0,0,0,0,103,103,0,0,0,0,0,0
0,1,1,2,0,0,4,5,7,0,0,0,11,0,15,17,17,18,0,0,0,0,20,0,21,0,0,26,0,27,27,28,0,28,0,0,0,32,33,0,0,37,37,0,0,40,42,42,43,44,45,0,0,0,49,0,50,0,0,52,0,0,0,54,0,56,0,0,62,64,0,65,65,65,0,0,71,72,0,0,0,0,75,0,76,0,0,0,0,80,0,83,83,84,0,0,86,86,0,88,89,0,90,0,94,94,0,0,96,0,100,101,0,0,103,103,0,0,110,111,0,0
0,0,1,2,0,3,0,5,0,0,0,0,0,0,15,0,0,18,0,0,0,0,0,0,21,23,0,0,26,27,27,28,0,28,0,0,0,32,0,0,0,37,0,39,0,0,0,42,43,0,0,0,47,0,0,49,50,51,51,52,52,0,0,54,0,56,0,0,62,0,0,65,65,0,65,66,71,72,72,0,74,0,75,0,0,76,78,0,79,80,80,83,83,84,0,0,86,86,0,0,0,90,90,0,94,94,94,96,96,0,0,101,102,103,0,103,106,0,110,0,112,113
1,0,1,2,0,3,4,0,0,7,0,0,0,0,15,17,17,18,0,0,0,19,0,21,21,0,0,0,26,27,27,28,0,28,0,31,0,32,0,0,0,37,37,39,0,0,0,0,43,44,0,45,47,0,49,49,50,51,51,52,52,0,0,54,0,56,0,0,0,0,64,65,0,65,65,66,0,72,72,0,74,0,0,0,0,76,0,0,79,80,0,0,83,84,0,85,86,0,0,88,0,0,90,0,94,94,0,96,96,0,100,101,102,0,0,103,0,0,110,0,0,0
1,1,1,2,0,3,4,5,0,0,0,0,11,0,0,0,17,18,0,0,0,0,20,0,21,23,0,0,26,27,27,0,28,28,0,31,32,0,33,0,0,37,37,39,0,0,42,42,43,0,0,45,47,47,49,49,50,0,51,52,52,0,0,54,55,56,0,0,62,64,64,65,0,65,65,66,0,72,72,0,74,74,75,0,76,76,78,0,0,80,80,83,83,84,0,0,86,86,0,0,89,0,90,0,0,94,0,0,96,0,100,0,102,0,103,103,0,0,0,0,0,0
0,1,1,2,0,3,4,0,0,0,0,0,0,0,15,17,0,18,19,0,0,19,20,21,21,0,0,0,26,27,27,0,28,28,0,31,32,0,33,34,0,37,0,0,0,0,0,42,43,0,45,0,47,47,49,49,50,0,51,52,52,0,0,54,0,0,0,60,62,0,64,65,0,65,65,66,0,72,72,0,0,74,75,0,0,0,78,0,79,80,0,83,83,84,84,85,86,86,0,0,89,0,0,93,0,94,0,96,96,98,0,101,102,0,0,0,106,109,110,111,112,0
