0,4,4,4,0,5,6,6,6,0,0,7,7,8,8,8,0,9,0,10,0,0,0,0,11,11,12,0,12,13,13,13,0,0,15,15,15,17,0,0,0,0,0,0,20,20,0,0,21,0,21,21,22,0,0,0,22,0,0,0,25,0,0,26,26,26,0,29,0,29,0,30,31,31,31,0,0,0,33,0,34,34,0,0,0,0,37,38,39,0,39,40,40,40,0,0,42,42,0,0,0,43,44,44,0,0,0,0,47,47,0,47,0,0,48,0,49,0,0,49,50,51,52,0,53,53,54,54,54,55,0,0,0,58,0,58,0,59,59,60,0,0,0,62,0,0
0,0,0,4,0,5,6,6,0,0,0,7,7,0,0,8,9,9,10,10,10,0,0,0,11,11,12,0,12,13,13,13,0,0,15,15,15,17,0,0,0,0,0,0,20,0,20,0,21,21,21,21,22,22,0,22,0,24,0,0,0,0,0,26,0,0,0,0,29,29,0,30,0,0,31,0,0,32,33,33,34,0,0,0,0,0,37,0,39,0,0,40,0,0,0,0,0,42,42,0,43,43,44,44,0,45,46,0,47,47,0,47,0,0,0,0,49,49,49,49,50,51,0,0,53,53,54,54,54,55,0,55,0,58,0,0,0,0,59,60,61,61,0,0,0,0
0,0,4,4,4,5,0,6,0,0,0,7,7,8,0,8,9,0,0,0,0,0,0,0,0,0,12,0,12,13,13,13,14,0,15,0,15,17,0,0,18,0,0,0,20,0,20,0,21,21,21,21,0,0,0,0,22,0,0,0,0,25,0,26,26,0,0,29,29,29,30,0,31,31,31,0,0,32,33,0,34,0,35,0,35,36,37,38,39,0,0,40,0,0,41,0,42,42,0,0,0,43,44,0,0,45,0,0,47,0,47,47,0,47,0,48,49,0,0,49,0,51,52,0,53,53,54,54,54,0,0,0,0,0,58,0,0,59,59,60,0,61,0,0,0,62
0,4,4,4,4,0,0,6,0,0,0,7,0,8,0,8,0,9,10,0,0,10,11,0,11,0,12,0,12,0,13,13,0,0,15,0,15,17,17,0,0,0,0,19,20,0,0,0,0,21,0,21,22,0,0,22,22,0,0,0,0,25,0,0,0,26,0,29,0,29,30,0,31,31,0,0,32,32,33,33,34,0,0,0,35,0,37,38,39,0,0,40,40,40,0,42,0,42,0,42,43,43,44,0,0,0,0,46,47,47,0,47,0,0,0,0,49,49,49,0,50,51,52,0,53,53,54,0,54,55,55,0,57,58,58,58,58,59,59,60,0,0,0,0,0,0
0,4,0,4,0,5,6,6,0,0,0,7,7,8,0,8,0,0,0,10,0,0,0,0,0,0,0,0,12,0,13,13,0,0,15,15,15,17,17,0,0,0,0,0,20,20,20,0,21,21,21,21,22,22,0,22,22,0,0,0,0,25,0,26,0,0,0,29,29,29,0,0,0,31,31,32,0,32,33,33,34,0,35,0,0,0,37,38,39,39,0,40,0,40,0,0,0,42,0,0,43,43,44,44,0,45,0,0,0,47,47,47,0,0,0,0,49,0,49,49,50,51,0,52,0,53,54,0,54,0,0,55,0,58,58,0,0,0,59,60,61,61,0,62,62,62
0,0,4,4,4,0,6,6,0,0,0,7,0,0,8,0,0,9,0,10,0,0,0,0,0,11,12,0,12,13,13,13,0,0,15,0,0,17,17,0,0,0,0,0,20,0,20,0,0,0,21,21,22,22,0,22,0,0,0,0,0,0,0,0,0,26,0,29,0,29,0,0,0,31,0,32,0,32,33,33,34,0,0,0,0,36,37,0,0,0,0,40,0,0,0,0,0,42,0,0,43,43,44,44,0,0,0,46,0,47,0,0,47,0,0,0,49,49,0,49,50,0,0,0,53,53,54,54,54,55,0,0,0,58,58,0,58,0,59,60,0,61,0,62,0,62
0,4,4,4,0,5,0,0,0,0,0,7,7,8,0,8,0,9,10,10,0,0,0,0,11,11,12,0,12,0,13,13,0,0,15,15,15,17,0,0,18,0,0,19,20,0,0,0,21,0,21,21,22,0,0,0,22,24,0,0,0,25,0,26,26,26,0,29,0,29,30,0,0,31,31,32,0,32,0,0,34,0,35,0,35,36,37,38,39,0,39,40,0,0,41,0,0,42,0,42,0,43,44,44,0,0,0,0,47,47,0,47,0,0,0,0,49,49,0,0,0,51,0,0,53,53,54,54,54,55,0,55,57,58,58,58,0,0,59,0,61,0,0,62,0,62
1,4,0,4,0,5,6,6,0,0,7,7,0,8,0,8,0,9,10,0,0,0,0,11,11,0,12,12,12,0,0,13,0,0,15,15,15,17,17,0,0,0,0,0,20,0,20,0,0,21,21,21,22,22,0,22,22,0,0,24,25,0,0,26,26,26,0,29,29,29,0,30,31,31,31,32,32,32,33,0,0,0,0,0,35,36,37,0,0,0,0,0,0,0,41,0,42,42,0,0,43,43,44,44,0,0,0,0,47,47,0,0,0,0,0,0,49,0,0,0,50,51,52,0,53,53,54,0,54,55,55,55,0,58,58,0,58,0,59,0,61,61,0,62,62,0
0,4,4,4,0,5,6,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,13,13,0,0,0,15,15,17,17,0,0,0,0,0,20,0,0,0,0,21,21,21,22,22,0,22,22,0,0,24,0,0,0,26,26,26,0,29,29,29,0,0,31,31,0,32,32,32,33,33,34,34,0,0,35,36,37,38,0,0,39,0,40,0,41,0,42,42,0,0,43,43,44,44,45,45,0,46,0,47,47,47,0,0,0,0,49,49,0,49,0,0,52,0,53,53,54,54,54,55,0,55,0,0,58,0,58,0,59,60,0,0,61,62,62,62
0,4,4,4,0,5,0,6,0,0,7,7,0,8,8,8,0,0,0,0,0,10,0,0,0,11,12,0,12,0,13,13,14,14,15,15,0,17,17,0,0,0,0,19,0,0,20,0,21,0,21,21,22,22,0,0,22,0,0,0,0,25,0,26,26,26,0,29,0,29,0,30,31,31,0,0,32,32,33,0,34,0,35,0,35,0,37,38,0,0,0,40,0,40,41,0,42,42,0,0,0,43,44,44,0,45,0,0,47,47,0,47,47,0,48,48,49,49,49,0,50,51,52,0,53,53,54,54,54,55,0,55,57,58,0,58,58,0,59,60,61,0,61,62,0,62
1,4,4,4,0,0,0,6,6,0,0,7,0,8,0,8,0,9,10,0,10,0,0,11,0,0,12,0,12,0,13,13,0,0,15,15,15,17,0,0,0,0,0,19,20,0,20,0,21,0,21,21,22,0,0,22,22,0,0,0,0,25,0,0,26,0,0,29,29,29,30,30,31,31,31,0,0,32,33,33,34,0,35,0,0,36,37,0,0,39,0,0,40,40,41,0,42,42,0,0,43,0,44,44,45,45,46,46,47,47,0,0,0,47,0,0,49,49,0,49,50,51,52,0,53,53,54,54,54,55,0,0,57,58,0,0,0,59,59,0,61,61,0,62,0,62
0,4,4,4,4,5,6,6,0,0,0,7,7,0,0,8,0,0,0,0,0,10,0,0,11,0,12,0,12,0,13,13,0,0,15,15,0,17,17,0,0,0,0,0,20,0,0,0,0,0,21,21,0,0,0,22,22,24,0,0,0,0,0,0,0,0,0,29,0,29,0,0,31,31,0,32,0,32,0,33,34,0,35,0,0,0,37,38,0,0,0,0,40,0,0,0,0,42,0,0,43,43,44,44,0,0,0,0,0,47,47,0,0,0,0,0,49,49,49,49,50,51,52,0,53,53,54,54,54,55,55,55,0,58,58,0,58,0,59,60,61,61,0,62,0,62
0,4,0,4,4,0,0,6,0,0,0,7,0,8,0,8,0,0,10,10,0,0,11,0,11,0,12,0,12,0,13,13,0,0,15,15,0,17,0,0,18,0,0,19,20,0,20,0,21,21,21,21,0,0,0,22,22,0,24,0,0,0,0,26,26,0,0,29,0,29,0,0,31,31,0,32,0,32,33,33,34,34,0,0,0,0,37,0,39,0,0,40,0,0,41,0,0,42,0,0,43,0,44,44,0,0,46,46,47,47,47,0,0,0,0,0,49,0,49,49,50,51,52,0,53,53,54,54,54,55,0,0,0,58,58,0,58,59,59,60,0,0,0,62,0,62
0,4,4,4,4,5,6,6,6,7,0,7,0,8,0,8,0,0,0,0,10,10,0,0,11,11,12,12,12,0,13,0,14,0,15,15,0,17,17,0,0,0,0,0,20,20,20,0,21,21,21,21,0,22,0,0,22,0,0,0,25,0,25,26,26,0,0,29,0,29,0,0,0,0,0,0,0,32,33,33,34,0,35,0,35,0,37,38,39,0,39,40,0,0,0,0,0,42,42,42,43,43,44,44,0,0,0,0,47,47,0,0,0,47,0,0,49,49,0,49,50,0,52,0,53,53,54,54,0,55,55,0,0,58,58,0,58,0,59,60,61,0,61,62,0,62
0,4,4,4,0,5,6,6,0,0,7,7,7,8,0,8,0,9,10,10,0,0,0,11,11,0,12,0,12,13,13,13,0,0,15,15,0,17,17,0,0,0,0,19,20,0,20,0,21,21,0,21,22,0,0,0,22,0,24,0,0,0,0,0,26,0,0,29,29,0,0,0,0,31,0,32,0,32,33,33,34,0,0,0,0,0,37,38,39,0,39,40,0,40,41,0,42,42,0,0,43,0,44,44,0,45,0,0,47,47,0,47,0,47,0,0,49,49,49,49,0,0,52,0,53,53,54,0,54,0,55,0,0,0,58,0,0,0,59,60,61,0,0,62,0,62
0,4,4,4,0,5,0,6,0,0,0,7,7,8,0,8,0,9,10,0,0,0,0,0,11,0,12,0,12,0,13,13,0,0,15,15,0,17,17,0,0,19,0,19,20,0,20,0,21,21,21,21,0,0,0,22,22,0,0,24,0,0,0,0,26,0,0,0,29,29,0,30,0,31,0,0,0,32,33,33,0,0,0,35,0,36,37,38,39,0,0,0,40,0,0,0,42,42,0,0,0,43,44,44,0,45,0,0,0,47,0,47,47,0,0,0,49,0,49,49,0,51,52,0,53,53,54,54,54,0,0,0,0,58,58,0,0,0,0,60,0,61,61,0,0,62
0,0,4,4,0,5,6,6,0,7,0,0,7,8,0,0,9,9,10,10,0,0,0,0,0,11,0,0,12,0,13,13,0,0,15,15,0,17,0,0,0,0,19,0,20,0,20,0,0,0,21,21,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,29,29,30,30,0,31,0,0,0,32,33,33,34,0,35,0,0,36,37,38,39,0,0,40,40,0,0,0,0,42,0,42,0,43,0,44,0,45,46,46,47,47,47,0,0,47,0,0,49,49,0,0,0,51,52,0,0,53,54,54,54,55,0,0,0,58,58,58,58,0,59,60,61,61,0,62,0,62
0,4,4,4,4,0,6,6,0,0,0,7,7,0,0,8,9,0,0,0,0,0,0,0,0,0,12,12,12,0,13,13,0,0,15,15,0,0,17,0,0,0,0,0,20,0,20,0,0,21,21,21,22,0,0,0,22,0,0,24,0,0,0,0,0,26,0,29,0,29,0,30,0,0,31,0,0,32,33,0,34,0,0,0,35,0,37,0,39,0,39,40,40,0,0,0,42,42,0,42,0,43,44,44,45,45,0,0,0,47,0,47,0,47,0,0,0,49,49,49,0,0,52,0,53,53,54,54,54,55,55,55,57,58,58,58,58,0,59,60,61,61,61,62,62,62
0,4,4,4,4,5,6,6,0,0,0,7,7,8,0,0,0,9,10,0,0,10,0,0,0,0,12,0,12,13,13,13,0,0,15,15,0,17,0,0,0,0,0,0,20,0,20,0,21,0,21,21,22,0,0,0,22,0,0,0,0,0,0,26,26,26,0,29,29,29,0,0,0,0,31,32,0,32,33,33,34,0,0,0,35,0,37,38,39,0,39,0,40,0,0,0,42,42,0,42,0,43,44,44,0,45,46,46,47,47,47,0,0,0,0,0,49,0,0,49,50,0,52,0,53,53,54,54,54,0,0,55,57,58,58,0,58,0,59,60,61,61,61,62,62,0
1,4,4,4,4,5,0,6,0,0,0,7,7,8,8,8,0,0,10,10,0,0,0,0,0,0,12,0,12,0,13,13,0,0,15,0,0,17,17,0,18,19,0,0,20,0,20,0,0,21,21,21,22,0,0,0,22,0,0,0,0,0,25,0,0,26,26,29,29,29,0,30,0,0,0,0,0,32,33,33,34,0,0,35,35,36,37,0,0,0,0,40,40,0,41,0,0,42,0,42,43,43,44,44,0,45,0,0,0,47,0,0,0,47,0,0,49,49,49,0,50,51,52,0,0,53,54,54,54,0,0,55,57,58,58,58,58,0,59,0,61,61,0,62,0,0
0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,11,12,0,12,0,13,13,0,0,0,15,0,17,17,0,18,0,0,0,20,20,20,0,21,0,0,21,22,22,0,22,22,0,0,0,0,25,25,26,0,26,0,29,29,29,30,30,31,31,0,32,32,32,33,33,34,0,35,0,35,36,37,0,0,0,0,0,0,0,41,0,0,42,0,0,43,0,44,44,0,0,0,0,47,47,0,47,0,47,0,0,49,0,0,0,50,51,52,0,53,53,54,0,54,55,0,55,0,58,58,58,58,0,59,60,0,61,0,62,0,0
0,4,0,4,0,5,6,6,0,0,7,7,0,8,0,8,9,0,10,10,10,0,0,11,11,11,0,0,12,0,13,13,14,0,15,15,15,17,0,0,0,0,0,0,20,0,20,0,0,21,21,21,22,0,0,0,22,0,0,24,0,25,0,26,0,0,0,29,0,29,0,0,0,31,31,32,0,0,33,33,34,34,35,0,35,0,37,0,0,0,0,40,40,0,41,0,0,42,0,0,43,43,44,0,0,45,46,0,0,47,0,47,0,0,0,0,0,0,0,49,0,51,52,0,0,53,54,54,54,55,0,55,57,0,58,0,0,59,59,60,61,0,61,62,0,62
0,4,4,4,0,5,6,0,6,0,0,0,7,8,8,8,0,0,10,0,10,0,0,0,11,0,0,0,12,0,13,13,0,0,15,15,15,17,0,0,0,0,0,19,20,0,20,0,0,21,21,21,22,0,0,22,22,24,0,0,0,0,25,26,26,26,0,29,0,29,30,0,31,31,0,32,0,32,33,33,34,0,0,35,35,0,37,38,39,0,39,40,40,0,41,0,42,42,0,42,0,43,44,44,0,0,0,0,0,0,0,47,0,0,48,0,49,0,49,0,50,51,52,52,53,53,54,0,54,55,0,55,0,0,58,0,0,0,59,60,61,0,0,62,0,0
0,4,4,4,4,5,0,6,0,0,0,7,0,8,8,0,0,9,10,0,0,0,0,11,11,0,12,0,12,13,13,13,0,0,15,15,15,17,17,0,0,0,0,0,20,20,20,0,0,0,21,21,0,0,0,0,22,0,24,24,0,25,0,0,26,0,0,29,29,29,30,0,0,0,0,32,32,32,33,33,34,0,0,35,0,36,37,0,0,39,39,40,0,0,41,42,0,42,0,0,0,0,44,44,0,45,46,46,47,47,0,47,0,0,0,0,49,0,0,0,50,51,52,0,0,53,54,54,54,55,0,55,57,0,58,58,0,59,59,60,0,61,61,62,62,0
1,4,4,4,0,5,0,6,0,0,0,7,7,8,8,8,0,0,10,0,0,0,11,11,11,0,12,0,0,0,13,13,0,0,15,15,0,17,17,0,0,0,0,0,20,0,20,0,21,21,21,21,22,22,0,0,22,0,24,0,0,0,0,26,26,26,26,29,0,29,30,0,0,0,31,0,0,32,33,33,0,34,0,35,35,0,37,38,39,0,39,40,0,40,0,0,42,42,0,0,0,43,44,44,0,0,0,0,47,47,47,0,0,0,48,0,49,0,49,49,0,51,52,0,0,53,54,0,54,0,55,55,0,58,0,0,0,59,59,60,61,61,0,62,0,62
0,4,4,4,4,5,6,6,0,0,0,7,7,8,8,8,0,0,10,10,0,0,0,11,11,11,12,0,12,0,13,13,0,0,15,15,0,17,0,0,0,0,0,19,0,0,20,0,0,0,0,21,22,0,0,0,22,0,24,0,0,25,0,26,26,26,0,29,0,29,0,30,0,31,0,32,0,32,33,33,34,0,35,0,35,36,37,0,39,0,0,40,0,0,41,0,42,42,0,0,43,43,44,44,0,0,0,0,0,47,0,47,0,47,0,0,49,49,49,0,0,51,52,0,53,53,54,54,54,55,0,0,0,58,58,58,58,0,59,60,61,61,0,62,0,62
0,4,4,4,4,5,0,6,0,7,7,7,7,8,0,8,9,9,0,0,0,0,0,11,11,0,0,0,12,0,13,13,14,0,15,15,15,17,17,18,0,0,0,0,20,0,20,0,0,21,0,21,0,22,0,22,22,24,0,24,0,0,0,26,0,26,0,29,29,29,0,30,31,31,0,0,0,32,33,0,34,0,0,0,35,0,37,0,39,0,39,40,40,0,41,0,42,42,0,42,43,43,44,44,0,0,0,46,0,47,47,0,0,0,0,0,49,0,49,49,50,51,0,0,0,53,0,0,54,55,55,0,0,58,58,58,58,59,0,60,61,61,61,62,62,62
0,4,4,4,4,0,6,6,0,0,0,7,0,8,0,8,9,0,10,10,0,0,0,11,0,0,12,0,12,0,13,13,0,14,15,15,15,17,17,0,0,0,0,0,20,0,20,0,0,0,21,0,22,0,0,0,22,0,0,0,0,25,0,26,26,26,26,29,0,29,0,0,0,31,31,0,0,32,33,33,34,34,35,0,35,36,37,0,39,0,0,40,40,0,0,0,0,42,0,42,43,43,44,44,0,0,0,0,47,47,0,47,0,0,0,0,49,49,49,49,0,51,52,0,0,53,0,54,54,55,0,55,57,58,58,58,58,0,59,60,0,0,0,62,0,62
1,4,0,4,0,5,0,6,6,0,7,0,7,8,0,8,0,0,10,0,0,0,11,0,0,0,12,0,12,0,13,13,0,0,15,15,0,17,17,0,0,0,0,0,20,0,0,0,0,21,21,21,22,0,0,0,22,0,0,0,0,25,0,26,0,26,0,29,0,29,0,30,31,31,0,32,0,32,33,33,34,0,0,0,35,0,0,0,0,0,0,40,40,0,0,0,42,42,0,0,0,43,0,44,45,45,0,0,47,47,47,47,47,0,48,0,49,49,0,0,0,51,52,0,53,53,54,0,54,55,55,0,0,58,0,58,58,59,59,60,61,0,0,62,62,62
0,4,4,4,4,5,0,6,6,0,0,7,7,0,0,8,0,0,10,10,0,0,0,0,0,11,12,0,12,0,13,13,0,0,0,15,15,17,0,0,0,0,0,19,20,0,20,0,21,0,21,21,0,0,0,0,22,24,0,24,0,0,0,0,26,0,0,29,0,29,0,0,0,31,31,32,0,32,33,0,34,34,0,0,35,0,37,0,0,0,39,40,40,0,41,0,42,42,0,0,0,43,0,44,0,45,0,46,0,47,47,0,0,0,48,0,49,0,0,0,0,0,52,0,53,53,0,0,54,0,0,55,57,58,58,0,0,59,59,60,61,61,61,62,0,0
1,0,0,4,4,5,6,6,0,7,0,7,0,8,0,8,9,0,10,0,0,0,11,0,11,11,12,0,0,0,13,13,14,0,0,0,0,17,17,0,0,0,0,0,20,0,20,0,21,21,0,21,22,0,0,0,22,0,24,0,25,25,0,26,26,0,0,29,29,0,30,30,0,0,0,0,32,0,33,0,34,34,0,35,0,36,37,38,39,0,39,0,40,0,41,0,0,42,0,0,43,43,44,44,45,45,46,0,47,47,47,0,0,0,0,0,49,0,0,49,50,51,52,0,0,0,54,54,54,55,0,55,0,0,58,0,58,0,59,0,0,0,61,62,0,62
0,4,4,4,4,5,6,6,6,0,0,7,0,8,0,0,0,9,10,10,0,0,0,11,0,0,12,0,12,0,13,13,0,0,15,15,15,17,0,0,0,0,0,0,20,0,20,0,0,0,21,21,0,0,0,0,22,24,0,0,0,25,25,26,0,26,0,29,0,29,0,0,0,31,31,0,0,32,33,0,34,34,0,0,35,36,37,38,39,0,39,0,40,0,0,0,0,42,0,0,0,43,44,44,0,45,0,0,0,47,0,0,0,0,0,0,49,0,49,49,50,51,52,52,53,53,54,0,54,55,0,55,0,0,58,58,0,0,59,60,0,61,0,62,62,0
0,0,4,4,0,5,6,6,6,0,0,7,0,8,0,8,0,0,10,0,0,10,0,11,0,0,12,0,12,0,0,13,14,0,15,15,15,17,17,0,0,0,0,19,20,0,20,0,0,0,21,21,22,22,0,0,22,24,0,0,25,25,0,0,26,0,26,29,29,0,0,0,0,31,31,0,0,32,33,33,0,0,35,0,35,36,37,38,39,0,39,40,40,40,0,0,42,42,0,0,43,43,44,0,0,45,0,0,47,47,0,47,0,0,0,0,49,49,49,49,50,51,52,0,53,53,0,0,54,0,0,0,0,58,58,58,0,59,59,0,0,61,61,0,0,62
0,4,4,4,0,5,6,6,0,0,0,7,7,8,0,8,0,0,10,10,0,0,11,11,0,11,0,0,12,0,13,13,0,0,15,15,15,17,17,0,0,0,0,19,20,20,0,0,21,0,21,21,22,0,0,0,22,0,24,24,0,0,25,26,0,0,0,29,0,29,0,0,0,31,0,0,0,32,33,0,34,0,0,0,35,0,37,0,0,0,0,40,0,0,41,0,42,42,0,42,43,43,44,44,0,45,46,46,47,47,0,0,47,47,48,0,49,49,0,49,0,51,52,52,53,53,54,54,54,0,0,0,57,58,58,0,0,59,59,0,61,61,61,62,0,0
0,4,0,4,4,5,0,6,6,0,0,7,7,8,0,8,9,0,10,10,10,0,0,0,0,11,12,0,12,0,13,13,14,0,15,15,15,17,0,0,0,0,19,0,20,0,20,0,21,21,21,21,22,0,0,0,22,24,24,0,0,25,0,26,0,26,0,29,0,29,0,0,0,31,0,0,0,32,33,0,34,0,0,0,0,0,37,38,0,0,39,40,40,40,41,0,42,42,0,0,43,43,44,44,0,0,0,0,47,0,47,47,0,0,0,0,49,0,0,0,0,51,0,0,53,53,54,0,54,55,0,55,0,0,0,58,0,0,59,0,61,61,0,62,0,62
0,4,4,4,0,5,6,6,0,0,7,7,7,8,0,0,0,0,10,10,0,0,0,11,0,11,12,0,12,0,13,13,0,0,0,15,15,17,17,0,0,0,0,0,20,20,20,0,21,21,21,21,22,22,0,22,22,24,0,24,0,25,0,26,26,26,0,29,29,29,0,0,0,31,31,0,0,32,33,33,34,0,0,0,0,0,37,38,39,0,39,40,40,0,0,0,42,42,0,0,43,43,44,44,0,45,0,0,47,47,0,47,47,0,0,0,49,49,49,0,0,51,52,0,53,53,54,54,54,55,0,0,0,58,58,58,0,0,59,60,0,61,0,62,62,62
0,0,0,0,4,5,6,6,0,0,0,7,0,8,0,0,9,9,0,10,0,0,0,11,0,0,12,0,12,0,13,13,0,0,15,15,15,17,0,0,0,0,0,0,20,0,20,0,0,21,21,21,22,0,0,0,22,0,0,0,25,0,0,26,26,26,0,29,0,29,30,30,31,31,31,32,0,32,33,0,0,34,35,0,0,36,37,0,39,0,0,0,40,0,41,0,0,42,0,0,43,43,44,44,45,0,0,0,47,47,47,0,0,0,0,0,49,0,49,0,50,51,52,0,53,53,54,0,54,55,0,0,0,0,58,0,58,0,59,60,0,0,61,0,0,62
