0,1,2,4,4,0,6,0,7,0,0,8,9,10,10,11,0,0,12,0,0,16,17,17,18,19,21,0,0,0,24,26,0,27,0,0,0,0,0,0,0,34,35,38,39,40,0,0,0,0,47,0,48,48,49,49,0,0,53,0,53,0,54,54,0,56,0,0,0
0,1,0,4,0,0,0,0,0,7,8,0,9,10,10,0,11,11,0,0,0,16,0,17,0,0,21,0,23,23,24,26,0,27,0,0,0,0,0,31,0,34,35,38,0,40,41,45,47,47,0,0,48,0,0,0,0,0,53,0,53,53,54,0,0,56,56,0,58
0,0,0,4,4,6,6,0,0,0,8,8,9,0,10,0,11,0,0,0,0,16,0,17,18,0,0,22,23,0,24,0,0,0,0,0,0,29,0,31,0,0,35,38,39,0,41,45,0,0,47,48,0,48,49,0,0,0,53,0,53,0,54,54,0,56,56,0,58
0,0,0,4,4,6,6,0,7,7,0,0,9,10,10,0,0,11,0,13,13,16,0,17,0,0,0,22,0,0,24,26,0,0,27,0,28,29,0,31,0,0,35,38,39,40,0,45,0,47,47,0,48,48,49,0,0,0,0,0,0,53,54,0,56,56,56,58,0
1,0,0,4,4,0,6,0,0,0,0,0,9,10,10,0,0,0,0,0,0,16,17,17,0,0,21,0,0,0,0,26,0,27,27,0,0,29,0,31,0,0,35,38,0,40,41,45,0,0,0,0,48,0,0,49,0,0,0,0,53,53,0,0,0,56,56,58,0
0,0,0,0,4,6,6,0,0,0,8,0,9,10,10,0,0,0,0,0,0,0,17,17,0,19,21,0,23,0,24,26,0,27,27,28,28,0,0,31,0,0,35,38,39,40,0,45,0,0,47,0,48,48,49,0,0,0,53,0,53,0,54,54,56,0,0,0,0
0,1,2,4,4,6,6,0,7,7,8,8,0,10,10,11,11,11,0,0,0,0,17,17,0,0,21,0,0,23,24,26,0,27,0,0,28,29,29,31,0,0,35,0,39,40,0,45,0,0,47,48,0,0,0,0,0,0,0,0,53,53,54,54,0,56,56,58,0
0,0,2,4,4,6,6,0,0,7,0,0,9,0,10,0,11,11,0,0,0,16,0,17,18,0,21,0,0,23,24,0,0,27,0,28,0,29,0,31,0,34,35,38,39,40,41,45,0,47,47,48,48,0,0,0,0,0,53,0,53,53,54,54,0,56,56,58,58
0,0,0,4,4,6,6,0,0,7,0,0,9,0,10,0,0,11,12,13,13,16,17,17,0,19,21,0,0,0,24,26,0,0,27,0,28,29,0,31,0,0,35,38,39,40,41,45,0,0,47,0,48,48,0,0,0,0,53,53,0,53,0,54,0,56,56,0,0
1,1,2,4,4,6,6,0,0,7,0,0,9,10,10,11,0,0,0,0,13,0,17,0,0,0,0,0,0,0,24,0,0,27,27,0,0,0,29,31,0,0,35,38,39,40,0,45,0,47,47,0,48,48,0,0,0,0,53,53,53,53,54,0,0,56,56,58,0
0,0,2,0,4,0,6,0,7,0,0,0,9,0,10,0,0,11,12,0,0,16,17,17,0,0,21,0,23,0,24,26,0,0,0,0,28,29,0,31,0,0,35,38,0,40,0,45,0,0,47,0,0,48,49,49,0,0,53,0,53,53,54,54,56,56,56,58,0
0,1,2,4,4,6,6,0,0,0,0,8,0,10,10,0,0,11,0,0,13,16,17,17,0,0,0,0,0,0,24,26,27,27,27,0,28,0,0,31,0,0,35,38,0,40,0,45,0,47,47,48,0,48,49,0,0,0,53,0,53,53,54,54,0,56,56,0,0
0,0,0,4,4,6,6,0,7,7,8,8,0,0,10,0,0,11,0,0,0,16,17,0,0,0,21,0,0,0,24,0,0,27,0,0,0,29,0,31,0,0,35,38,0,40,0,45,47,0,47,48,48,48,49,49,50,0,0,0,53,53,54,54,0,56,56,58,0
1,0,2,4,4,0,0,0,7,7,0,0,9,0,10,11,0,0,12,0,13,0,17,17,0,0,21,22,0,0,24,26,27,27,27,0,28,29,0,31,0,34,35,38,39,0,0,0,0,0,0,48,48,0,49,49,0,0,53,53,0,0,0,0,0,56,56,0,0
1,1,2,4,4,6,6,0,0,0,0,0,9,0,10,11,0,11,0,0,0,16,17,17,0,0,0,0,23,23,24,26,0,27,0,0,0,0,0,31,0,0,35,38,0,40,41,0,0,0,47,48,48,48,49,0,0,0,0,0,53,53,54,0,56,56,56,0,0
0,0,0,4,4,6,6,0,0,7,0,0,0,10,10,11,0,0,12,0,0,16,17,0,0,0,0,22,0,0,24,26,0,27,0,0,28,0,0,31,0,0,35,38,39,0,41,0,0,0,47,0,48,0,0,49,0,0,0,53,53,53,54,54,0,56,56,0,0
1,0,2,4,4,6,6,0,0,0,8,0,0,0,10,0,0,0,12,0,13,16,17,17,18,19,0,22,0,0,24,26,0,27,0,0,0,0,0,31,0,0,35,38,39,0,0,0,0,0,47,0,0,0,49,0,0,0,0,0,53,53,0,0,0,56,56,0,0
1,1,2,4,4,0,6,0,0,0,0,8,0,0,10,0,0,0,12,0,13,16,0,17,0,0,21,0,0,0,24,0,0,0,27,0,28,0,0,31,0,0,35,38,39,40,0,0,0,47,47,48,48,48,49,49,0,0,0,0,53,53,0,54,0,56,0,0,0
0,0,0,4,4,6,0,0,0,0,0,0,9,0,10,0,0,11,0,0,13,16,17,17,0,19,21,0,0,0,24,26,0,27,27,0,0,0,0,31,0,0,35,38,39,40,0,45,47,47,47,48,48,48,0,49,0,0,0,0,53,53,0,54,0,56,56,0,0
0,0,2,4,4,0,6,0,0,0,8,0,9,10,10,0,0,0,0,0,13,16,17,17,0,0,0,0,0,0,24,0,0,27,27,0,0,29,0,0,0,0,35,38,39,0,41,45,0,47,47,0,48,48,49,0,0,0,0,0,53,0,54,54,56,56,56,58,0
0,0,2,0,4,6,6,0,7,7,0,0,0,10,10,11,11,11,0,0,0,16,0,17,0,19,21,0,0,0,24,26,27,0,27,0,28,0,29,0,0,0,35,38,39,40,41,45,0,0,47,0,48,48,49,49,0,0,0,0,53,0,0,0,0,56,56,58,0
1,1,2,0,4,0,6,0,0,7,0,8,9,0,10,11,0,0,0,0,13,16,17,17,0,0,21,0,0,23,0,26,0,27,27,28,0,0,0,31,0,0,35,38,39,40,41,45,0,47,47,48,0,48,49,0,0,0,0,53,53,53,54,0,0,56,56,58,0
1,0,0,4,4,0,6,0,7,7,0,8,9,10,10,11,0,0,0,0,0,16,0,17,0,19,21,0,23,0,24,0,0,0,0,0,0,0,0,31,0,34,35,38,0,0,0,45,0,47,47,0,48,48,49,0,0,0,0,0,53,53,0,54,56,56,56,58,0
1,0,0,0,4,6,6,0,7,7,0,0,9,10,10,11,0,11,0,0,13,16,17,17,0,0,0,0,0,0,24,26,27,0,27,0,28,29,0,31,0,0,35,38,39,0,41,0,0,0,47,48,48,48,49,0,0,50,0,0,53,0,0,0,0,56,56,58,0
0,0,0,4,4,0,6,0,0,7,0,8,9,0,10,11,0,0,0,0,13,16,17,17,0,0,0,0,23,23,24,26,27,27,27,0,0,29,0,31,0,0,35,38,0,40,41,45,0,0,47,0,0,48,0,0,0,50,0,53,53,0,54,0,56,56,56,58,0
1,0,2,4,4,0,6,0,0,7,8,0,9,10,0,0,0,11,0,0,13,16,0,17,0,19,0,0,0,23,24,0,0,27,0,0,28,0,0,31,0,0,35,38,39,40,41,0,0,0,47,48,48,48,49,0,0,0,0,0,53,53,0,54,56,56,56,58,0
0,1,2,0,4,0,6,0,7,7,0,0,0,10,10,11,0,11,0,0,13,16,17,17,0,0,21,0,0,0,24,26,27,27,27,0,28,0,0,0,0,0,35,38,39,40,41,45,0,47,47,48,48,0,0,0,0,0,0,0,53,53,0,54,0,56,56,0,0
0,0,2,0,4,0,6,0,0,7,8,0,9,10,10,0,0,0,0,0,0,16,0,17,0,0,0,0,0,0,24,26,27,0,27,0,28,0,0,31,0,0,35,38,39,40,0,45,0,0,47,0,48,48,49,0,50,0,53,0,53,0,54,0,56,56,0,0,0
1,1,2,4,4,6,6,0,0,7,0,0,9,10,10,11,11,11,0,0,13,16,17,17,0,19,21,0,0,23,24,26,0,27,27,0,0,0,0,31,0,0,0,38,39,40,41,45,0,0,47,48,48,0,0,0,0,0,0,0,53,53,54,0,0,0,56,0,0
1,0,0,4,0,6,6,0,7,0,0,0,9,0,10,0,11,11,12,0,0,16,0,17,18,0,21,0,0,0,0,26,0,27,27,0,0,0,29,0,0,0,35,38,0,40,0,45,0,0,47,48,48,48,49,49,0,0,0,53,0,53,54,0,56,56,56,0,0
0,1,0,4,4,0,6,0,0,7,0,0,9,0,10,0,11,0,12,0,13,16,17,17,0,19,0,0,0,0,24,26,27,27,0,0,0,29,29,31,0,0,35,38,0,40,0,45,0,0,47,0,48,48,49,0,0,0,53,0,53,53,54,54,56,56,56,58,0
0,0,0,4,4,6,6,0,0,7,0,0,0,10,10,11,0,11,0,13,13,16,17,17,0,0,21,0,0,0,24,26,0,27,0,0,28,0,0,31,0,34,35,38,39,40,41,45,0,47,47,0,0,0,49,0,0,0,53,0,0,0,0,0,0,56,56,58,0
1,0,0,4,4,6,6,0,0,0,0,0,9,0,0,11,0,11,0,0,13,0,17,17,18,19,0,0,0,0,24,0,27,0,0,28,0,29,0,0,0,0,35,38,39,0,0,45,0,0,47,0,48,48,49,0,0,0,0,53,53,0,54,54,0,56,56,0,0
0,1,0,0,4,0,6,0,0,7,0,8,9,0,10,0,0,0,12,0,13,16,17,17,0,19,21,0,0,0,24,26,27,27,0,0,28,0,29,31,0,0,35,38,0,40,0,0,0,47,47,48,48,0,49,49,0,0,53,53,53,53,54,0,0,56,56,58,0
0,1,0,4,4,6,6,0,0,7,0,0,9,10,10,0,0,11,12,13,0,16,17,17,0,0,0,22,0,0,24,26,0,0,27,0,28,0,0,31,0,0,35,38,0,0,0,0,0,47,47,48,48,48,49,49,0,0,0,0,53,53,54,54,0,56,56,0,0
1,0,2,4,4,0,6,7,0,7,0,0,9,0,10,11,0,0,0,0,13,0,0,17,0,19,21,0,0,0,24,26,27,0,27,28,0,29,0,31,0,0,35,38,39,0,0,45,0,0,47,0,48,48,49,0,0,0,0,0,53,53,0,54,0,56,56,58,0
0,0,2,4,4,6,6,0,7,0,0,0,9,0,10,0,0,0,12,0,13,16,0,17,0,0,21,0,0,0,24,26,0,27,27,28,0,29,0,0,0,0,35,38,39,40,41,45,0,0,47,48,48,0,49,0,0,0,0,0,0,53,54,54,56,56,56,0,0
0,1,2,4,0,6,0,0,0,7,0,0,9,10,10,11,0,11,12,0,0,16,17,17,0,19,0,0,0,0,24,0,27,0,0,0,0,0,29,31,0,0,35,38,39,40,41,45,0,47,47,0,48,48,49,49,0,0,0,0,53,0,54,54,56,0,56,58,0
0,1,2,4,4,6,6,0,0,0,8,0,9,10,10,0,11,11,0,0,0,16,17,17,18,0,0,22,23,0,24,26,0,0,27,28,28,0,0,31,0,0,35,38,39,40,0,0,0,0,47,48,0,0,49,0,0,0,0,0,53,0,0,0,0,56,56,0,58
0,0,0,4,4,6,6,0,7,7,0,0,9,10,10,11,11,0,0,0,13,16,17,17,0,0,21,0,0,0,24,26,0,27,0,0,28,0,0,0,0,0,35,38,39,40,41,45,0,47,47,0,48,0,49,0,0,0,53,0,53,0,54,54,56,56,56,58,0
0,1,0,4,4,0,0,0,0,0,0,0,9,0,10,0,0,11,0,0,13,16,17,17,0,0,0,0,23,0,24,26,0,27,0,0,28,0,0,0,0,0,35,38,39,40,41,0,0,47,47,48,48,48,49,0,0,0,0,53,53,0,54,0,0,56,56,58,0
0,1,2,4,4,0,6,0,0,0,0,8,9,10,10,11,11,0,12,13,13,16,17,17,0,0,21,0,0,0,24,26,0,0,27,0,0,0,0,31,0,0,35,38,0,0,0,45,0,0,47,0,0,48,0,0,0,50,0,0,53,0,54,54,0,56,56,58,0
1,1,2,0,4,0,6,0,7,7,0,0,9,0,10,0,0,0,0,0,13,16,17,17,0,0,21,0,0,23,24,26,0,27,0,0,28,29,0,0,0,34,35,38,39,0,41,45,0,47,47,0,48,0,49,0,0,0,53,53,53,0,54,54,0,56,56,58,0
0,0,2,4,4,0,6,7,0,7,8,0,9,0,10,0,0,0,0,0,13,0,17,17,0,0,21,0,0,0,24,0,0,27,0,0,0,29,0,31,0,0,35,38,0,0,41,45,0,47,0,48,48,0,0,0,0,0,0,0,53,53,54,0,0,56,56,0,0
0,1,2,4,4,6,6,0,0,0,0,0,9,10,10,0,0,0,12,0,0,16,0,17,0,0,21,0,0,0,24,0,0,27,0,0,28,29,29,31,34,0,35,38,39,40,0,0,0,47,47,48,48,48,49,0,0,0,0,0,53,0,0,0,0,56,56,0,0
0,0,0,4,4,6,6,0,0,7,0,0,9,0,10,0,0,0,12,0,0,16,0,17,0,0,21,0,0,23,24,26,0,27,0,0,0,29,0,31,0,0,35,38,39,40,41,45,0,0,47,0,48,48,0,49,0,0,53,53,53,0,54,0,0,56,56,58,0
0,1,2,4,4,6,6,0,7,0,8,0,0,10,10,0,11,0,0,0,0,16,17,17,0,0,21,0,23,0,24,26,0,27,27,0,28,0,0,0,0,0,35,38,39,40,0,45,47,47,0,48,48,48,49,49,0,0,0,53,53,53,54,0,0,56,56,58,0
1,1,0,4,4,0,0,0,0,7,8,0,9,10,10,0,0,11,12,0,13,0,0,17,0,19,0,22,23,0,24,0,0,27,27,0,0,29,29,31,0,0,35,38,39,0,41,45,0,47,47,48,0,48,0,49,50,0,0,0,53,53,0,54,0,56,56,0,0
0,1,2,4,4,0,0,7,0,0,0,8,9,10,10,11,0,11,12,0,13,16,17,17,18,0,21,0,23,23,24,26,27,27,0,0,0,29,29,31,0,0,35,38,39,40,41,45,0,0,47,48,48,0,0,0,0,0,53,0,53,53,0,54,56,56,56,58,0
0,0,2,4,4,0,6,0,7,7,0,8,9,10,10,11,0,0,0,0,0,16,17,0,18,0,21,0,0,0,24,26,0,27,27,0,28,29,0,31,0,0,35,38,39,0,41,45,47,0,47,48,48,48,0,49,0,0,0,0,53,53,54,54,56,56,56,0,0
1,1,2,4,4,0,6,7,7,7,0,0,9,0,10,11,11,0,0,0,13,16,0,17,0,19,21,0,23,0,24,26,0,27,27,0,0,29,0,0,0,0,35,38,39,40,0,45,47,47,47,48,0,0,49,49,50,0,0,53,53,0,54,54,0,56,56,58,0
0,1,2,4,4,0,0,0,0,0,0,0,9,0,10,0,0,11,0,0,13,16,17,17,0,19,0,0,0,23,24,0,0,27,0,0,28,0,0,31,0,0,35,38,39,40,41,45,0,0,0,0,0,0,0,0,0,0,53,0,53,53,54,54,0,56,0,0,0
1,0,2,4,0,6,6,0,0,7,0,0,9,10,10,0,0,0,0,0,13,16,17,17,0,0,21,0,0,0,24,26,27,27,0,28,28,0,0,0,0,0,35,38,39,40,41,0,0,0,0,0,48,48,49,0,0,0,0,0,53,53,54,54,56,56,56,0,58
0,0,2,0,4,6,0,0,0,7,0,0,9,10,10,0,0,0,0,0,13,16,17,17,0,0,0,0,23,0,24,26,0,27,0,0,28,29,0,31,0,0,35,0,39,40,0,45,0,47,47,48,0,0,0,0,50,0,0,53,53,0,0,54,0,0,56,58,0
0,0,2,4,4,6,6,0,0,0,0,0,9,10,10,0,11,11,0,0,0,16,17,17,0,19,0,0,23,0,24,26,0,0,27,28,0,29,0,31,0,0,35,38,39,40,41,45,0,47,0,0,48,0,0,49,0,0,0,0,53,53,54,0,0,56,0,58,0
1,0,2,4,4,6,6,0,0,0,8,0,0,10,10,11,11,11,12,0,0,0,17,17,0,0,0,22,0,0,24,26,0,0,0,0,28,29,29,0,0,0,0,38,39,40,41,0,0,47,0,48,0,48,0,0,0,0,0,0,53,53,0,0,0,0,56,58,0
0,1,2,4,0,6,6,0,7,7,0,0,9,10,10,11,0,0,12,0,13,16,17,17,0,0,21,0,0,23,24,0,27,27,27,0,28,0,29,31,0,34,35,38,0,40,0,0,0,47,47,48,48,48,0,49,0,0,0,0,53,53,54,0,0,56,56,58,58
0,1,2,0,4,6,6,0,7,7,8,0,9,0,10,0,0,0,0,0,13,16,17,17,0,0,0,22,0,0,24,0,27,0,0,0,28,0,0,31,0,0,0,38,0,40,41,45,0,47,47,48,0,48,49,0,0,0,0,0,53,0,54,54,56,56,0,58,0
0,1,2,4,4,6,0,0,0,0,0,0,9,10,10,11,0,0,0,0,0,16,17,17,0,0,0,0,23,23,24,0,0,27,27,0,0,0,0,31,0,0,35,38,39,40,0,45,0,47,0,48,48,48,0,49,0,0,0,0,0,53,54,54,0,56,56,0,0
1,1,2,4,4,0,0,0,0,0,0,0,9,0,0,11,0,0,0,0,13,0,17,0,0,19,21,0,0,23,24,0,27,27,27,0,0,29,29,0,0,0,35,38,39,40,0,45,0,47,47,0,48,0,49,0,50,0,0,53,53,53,0,0,0,56,56,0,0
0,0,2,4,4,6,6,0,0,0,0,8,9,10,10,0,11,0,12,0,13,0,17,17,0,19,21,22,0,0,24,26,0,0,27,0,28,29,0,0,0,0,35,38,39,40,41,0,0,47,47,48,0,0,49,0,50,0,0,0,0,0,54,0,56,56,56,0,0
0,0,2,4,4,6,6,0,0,0,8,0,9,0,10,0,0,11,12,0,13,16,0,0,0,0,21,0,0,0,24,26,0,27,27,0,28,0,29,31,0,0,35,38,0,40,0,0,0,47,47,48,48,0,0,0,0,0,0,53,0,53,54,0,0,56,56,58,0
0,1,2,4,4,6,6,0,7,7,0,8,9,10,10,11,0,11,0,0,13,16,17,17,0,0,0,0,0,0,24,26,0,27,0,0,28,0,0,0,0,0,35,38,39,40,41,45,47,47,47,0,48,0,49,49,0,0,0,0,53,0,54,0,0,56,56,58,0
0,1,2,4,4,6,0,0,0,0,0,0,9,0,10,0,0,0,12,0,0,16,17,17,0,0,21,0,0,23,24,0,0,0,0,0,28,29,0,31,0,0,35,38,39,40,0,0,0,0,47,48,48,0,49,49,0,0,53,0,53,0,54,54,0,56,0,0,0
1,0,2,4,4,6,6,7,7,7,0,0,9,10,10,11,0,11,12,0,13,0,17,17,0,0,21,0,23,23,24,26,27,0,0,28,0,0,29,0,0,0,35,38,39,0,41,45,0,47,47,0,0,0,49,0,50,0,0,0,0,53,54,54,56,56,56,0,0
0,1,2,0,4,6,6,0,0,7,0,8,9,10,10,11,11,0,0,0,13,16,17,17,0,19,21,0,0,0,24,26,0,27,27,0,28,29,29,31,0,34,35,38,39,40,0,0,0,0,47,48,48,48,49,0,0,50,53,0,53,53,54,54,56,56,56,58,0
1,1,0,0,4,0,6,0,7,0,8,0,9,0,10,11,0,11,0,0,0,0,17,17,0,19,21,0,23,0,24,26,27,27,0,28,28,29,0,31,0,0,35,38,0,0,41,45,0,0,47,48,48,48,49,0,0,0,0,53,53,53,0,54,56,56,56,58,0
0,0,2,4,4,0,6,0,0,0,8,0,9,10,10,0,0,0,0,0,0,16,17,17,18,19,0,0,23,23,24,26,0,27,27,0,28,29,0,31,0,34,35,38,39,40,0,45,0,0,47,48,0,0,49,49,0,0,0,53,0,0,54,0,0,56,56,0,0
0,0,2,4,4,6,6,0,0,7,8,0,0,0,10,11,0,0,0,0,0,16,0,17,0,0,21,0,23,0,24,0,0,27,0,0,0,0,29,0,0,0,35,38,39,40,41,45,0,0,47,48,48,48,49,0,0,0,0,0,53,53,54,0,0,0,0,58,0
1,0,2,4,4,6,6,0,0,7,0,0,9,0,10,11,0,11,0,0,0,0,17,17,18,0,21,0,0,23,24,26,0,27,0,0,28,29,29,31,0,34,35,0,0,40,0,45,0,47,47,48,0,48,49,0,50,0,0,0,53,0,54,0,0,0,56,0,0
1,0,0,4,0,6,0,0,0,7,0,0,9,10,10,0,0,11,12,0,0,0,0,0,0,19,21,0,0,0,24,26,27,27,0,0,28,29,0,31,0,0,35,38,39,40,0,0,0,47,47,0,0,0,49,0,0,0,53,0,53,0,54,54,0,56,56,0,0
1,0,2,4,4,6,6,0,0,0,0,0,9,0,10,0,11,11,12,0,13,16,17,0,0,0,21,0,0,0,24,26,27,27,27,0,28,0,0,31,0,0,35,38,39,40,0,45,0,0,0,48,48,0,0,49,0,0,0,53,53,0,54,54,56,56,56,58,0
0,1,0,4,4,0,6,0,0,7,0,0,9,10,10,0,0,11,0,0,13,16,17,17,0,0,21,0,0,0,24,26,0,27,27,28,28,0,0,31,0,0,35,38,39,0,0,45,0,0,47,48,0,48,0,0,0,0,0,53,53,53,54,0,0,56,0,0,0
0,1,2,4,4,6,6,0,7,7,8,8,9,10,0,0,0,11,0,0,0,0,17,17,0,0,21,0,0,23,24,0,27,27,27,0,28,0,0,31,0,0,35,38,39,40,0,0,0,0,47,48,0,48,0,0,0,0,0,0,53,0,0,54,0,56,56,58,0
0,0,2,4,0,6,6,7,0,0,0,0,9,0,10,11,0,11,0,0,0,16,0,17,18,19,0,0,23,0,24,26,0,27,27,0,28,0,29,31,0,34,35,38,39,40,41,45,0,47,47,48,48,0,49,49,0,0,53,53,53,53,0,54,56,56,56,0,0
0,0,0,0,4,0,0,7,7,7,0,0,9,0,10,0,0,11,0,13,0,16,17,17,0,0,0,0,0,23,0,26,0,27,0,0,28,0,0,31,0,0,35,0,39,0,41,45,0,47,47,48,48,48,49,0,0,0,0,0,53,0,54,0,0,56,56,58,0
0,1,2,4,0,0,6,0,0,7,8,0,0,0,10,11,0,0,0,0,13,16,0,17,0,0,21,0,23,0,24,26,27,27,27,0,0,0,0,31,0,34,0,38,39,0,0,0,0,0,47,0,48,48,49,49,0,0,0,0,53,0,54,54,0,56,56,58,0
1,1,2,0,4,6,6,0,7,0,0,0,9,10,10,0,0,0,0,0,13,0,17,17,0,0,21,0,0,0,24,26,0,27,0,0,0,0,0,31,0,0,0,38,39,40,41,45,0,0,47,48,0,0,0,0,0,0,53,0,53,53,54,54,56,56,56,58,0
0,0,2,4,0,0,6,0,0,0,8,0,9,0,10,11,11,0,12,0,13,0,17,17,0,0,0,0,0,0,24,26,0,27,0,0,28,29,0,31,0,0,35,38,39,40,0,0,47,47,47,0,48,0,49,0,0,0,0,0,53,53,54,0,56,56,56,58,0
0,0,0,4,4,6,6,0,7,7,0,0,9,0,0,0,11,0,0,0,13,16,17,17,0,0,21,22,0,0,0,26,27,27,0,0,28,29,0,31,0,0,35,38,39,40,41,45,0,47,47,0,0,48,49,0,50,50,0,0,53,53,54,54,0,56,56,58,0
0,0,2,4,4,6,6,0,0,7,0,8,0,0,10,0,0,0,0,0,13,16,17,17,0,0,0,0,0,23,24,26,0,27,27,28,28,0,0,31,0,0,35,38,39,40,0,45,47,0,47,48,0,48,49,0,0,0,53,0,53,0,54,0,56,56,56,58,0
1,0,2,4,0,0,6,0,0,7,8,8,0,0,10,0,11,0,0,0,13,16,17,0,0,19,0,0,0,0,24,26,0,0,27,0,0,0,0,0,0,0,35,38,39,40,0,45,0,47,47,48,48,48,0,0,0,0,0,0,53,0,54,0,0,56,0,0,0
0,1,0,4,4,6,6,0,0,0,0,0,9,0,0,11,0,11,12,13,13,16,0,17,0,0,0,0,0,23,24,26,0,27,27,28,28,0,0,31,0,0,35,38,0,0,41,45,0,0,47,48,48,0,49,49,0,0,53,0,0,53,54,0,0,56,56,0,0
0,1,0,4,4,6,6,0,7,7,0,8,9,10,10,0,11,0,0,0,13,16,0,0,0,0,0,0,0,23,24,26,0,0,0,0,28,29,29,31,0,34,35,38,39,0,41,45,0,0,47,0,48,0,49,0,0,0,0,0,53,53,0,0,56,56,56,58,58
0,0,2,4,4,6,6,0,0,7,0,0,9,0,10,11,0,11,12,0,13,16,17,17,0,19,21,0,0,0,0,26,0,27,27,0,28,29,29,0,0,34,35,38,39,0,0,0,0,0,0,48,48,48,49,49,0,0,0,53,53,0,54,0,0,56,56,58,0
0,1,2,4,4,0,6,0,7,0,0,0,0,10,10,11,0,0,0,0,0,0,0,17,0,0,21,0,0,0,24,26,27,0,27,0,0,29,0,31,0,0,35,38,39,40,0,0,0,47,47,0,0,48,0,49,50,50,0,53,53,53,54,54,0,56,56,58,58
0,1,2,4,0,6,6,0,0,0,8,8,9,10,10,11,0,11,0,0,13,16,0,17,0,0,21,0,0,23,0,26,0,27,0,0,0,29,0,31,0,0,35,38,0,40,41,45,0,47,47,48,48,0,49,49,0,0,53,0,53,53,54,0,0,56,56,58,0
1,0,2,4,4,0,6,0,0,0,0,8,9,0,10,11,0,11,12,0,13,0,0,0,0,0,21,22,0,23,24,26,27,27,0,28,0,29,0,0,0,0,35,38,39,40,0,0,0,0,0,0,48,0,49,0,0,0,53,0,0,53,54,0,0,56,56,58,58
